Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Mieszkanie na sprzedaż,"Bałuty, Radogoszcz",2,415000.0,65.6,6326.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4aNDb.html
"Dla singla, seniora lub pary. Świetna lokalizacja.","Polesie, Retkinia",1,204000.0,31.0,6581.0,2021-04-13,https://www.otodom.pl/pl/oferta/dla-singla-seniora-lub-pary-swietna-lokalizacja-ID4aND9.html
Rozkładowe 3 do aranżacji Widzew,Widzew,3,290000.0,52.0,5577.0,2021-04-13,https://www.otodom.pl/pl/oferta/rozkladowe-3-pokoje-do-aranzacji-widzew-ID4aNCN.html
3 Retkinia,"Polesie, Karolew",3,300000.0,54.0,5556.0,2021-04-13,https://www.otodom.pl/pl/oferta/3-pokoje-retkinia-ID4aNyu.html
"Kurczaki, 3, 2 piętro loggia",Górna,3,520000.0,90.0,5778.0,2021-04-13,https://www.otodom.pl/pl/oferta/kurczaki-3-pokoje-2-pietro-loggia-ID4aNpP.html
Przestronne M2 z wydzieloną sypialnią,Polesie,1,249000.0,35.3,7054.0,2021-04-13,https://www.otodom.pl/pl/oferta/przestronne-m2-z-wydzielona-sypialnia-ID4aNlM.html
"Apartament z 2009r. 63,34m2 z tarasem ok.30m2",Bałuty,2,460000.0,63.34,7262.0,2021-04-13,https://www.otodom.pl/pl/oferta/apartament-z-2009r-63-34m2-z-tarasem-ok-30m2-ID4aNgz.html
"Mieszkanie, 39,86, Łódź",Polesie,2,340000.0,39.86,8530.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-39-86-m-lodz-ID4aNgw.html
u Scheiblera - Loft na Księżym Młynie,Widzew,2,500000.0,65.78,7601.0,2021-04-13,https://www.otodom.pl/pl/oferta/u-scheiblera-loft-na-ksiezym-mlynie-ID4aNgr.html
Apartament 109m2/ teren ogrodzony/Zgierz,Bałuty,3,530000.0,109.0,4862.0,2021-04-13,https://www.otodom.pl/pl/oferta/apartament-109m2-teren-ogrodzony-zgierz-ID4aNgj.html
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,118885.0,18.29,6500.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID4aN81.html
"Mieszkanie, 26,63, Łódź",łódzkie,1,172000.0,26.63,6459.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-26-63-m-lodz-ID4aN80.html
"2 Pokoje 56m2 Przestronne, Balkon, Ciche Osiedle",Bałuty,2,314000.0,55.85,5622.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-56m2-przestronne-balkon-ciche-osiedle-ID4aN3U.html
"Mieszkanie 54.59m²/ osiedle ""nowe Złotno""","Bałuty, Teofilów",2,420000.0,54.59,7694.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-54-59m-osiedle-nowe-zlotno-ID4aMXE.html
"Duża, atrakcyjna kawalerka - okolice Ronda Lotnikó",Górna,1,235000.0,37.0,6351.0,2021-04-13,https://www.otodom.pl/pl/oferta/duza-atrakcyjna-kawalerka-okolice-ronda-lotniko-ID4aMVg.html
"Mieszkanie, 116, Łódź",Śródmieście,3,696000.0,116.0,6000.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-116-m-lodz-ID4aMV2.html
"Świetna lokalizacja,4 , Łódź Górna",Górna,4,320000.0,45.75,6995.0,2021-04-13,https://www.otodom.pl/pl/oferta/swietna-lokalizacja-4-pokoje-lodz-gorna-ID4aMWs.html
Sprzedam mieszkanie blisko Politechniki Łódzkiej.,Śródmieście,3,340000.0,66.82,5088.0,2021-04-13,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-blisko-politechniki-lodzkiej-ID4aMU5.html
70 m2 / Retkinia / Działka ROD,"Polesie, Retkinia",3,420000.0,70.0,6000.0,2021-04-13,https://www.otodom.pl/pl/oferta/70-m2-retkinia-dzialka-rod-ID4aMTW.html
"[REZERWACJA] M-3 Julianów, jasne, rozkładowe",Śródmieście,2,319000.0,45.17,7062.0,2021-04-13,https://www.otodom.pl/pl/oferta/rezerwacja-m-3-julianow-jasne-rozkladowe-ID4aMRj.html
Mieszkanie tuż przy Filharmonii Łódzkiej!,Śródmieście,2,355000.0,71.93,4935.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-tuz-przy-filharmonii-lodzkiej-ID4aMPW.html
"Mieszkanie M-3 Koziny, tyły Manufaktury","Polesie, Koziny",2,260000.0,43.0,6047.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-m-3-koziny-tyly-manufaktury-ID4aMOy.html
M-4 Harnama( Konstadta)przy parku,Śródmieście,3,405000.0,66.0,6136.0,2021-04-13,https://www.otodom.pl/pl/oferta/m-4-harnama-konstadtaprzy-parku-ID4aFQK.html
M4 przy Nowym Centrum Łodzi! Parking na 2 auta!,Śródmieście,3,279000.0,67.5,4133.0,2021-04-13,https://www.otodom.pl/pl/oferta/m4-przy-nowym-centrum-lodzi-parking-na-2-auta-ID4anmI.html
Duże M4 w ogrodzonym wieżowcu tuż przy parku!,Górna,3,338000.0,57.24,5905.0,2021-04-13,https://www.otodom.pl/pl/oferta/duze-m4-w-ogrodzonym-wiezowcu-tuz-przy-parku-ID4aMNX.html
Duże mieszkanie z windą w Nowym Centrum Łodzi,Śródmieście,3,750000.0,106.0,7075.0,2021-04-13,https://www.otodom.pl/pl/oferta/duze-mieszkanie-z-winda-w-nowym-centrum-lodzi-ID4aMLx.html
CENTRUM ul.Piotrkowska 47m M3/M4 ROZKŁADOWE,Śródmieście,2,269000.0,47.0,5723.0,2021-04-13,https://www.otodom.pl/pl/oferta/centrum-ul-piotrkowska-47m-m3-m4-rozkladowe-ID4aMK1.html
M3 na Bałutach!,Bałuty,2,250000.0,38.0,6579.0,2021-04-13,https://www.otodom.pl/pl/oferta/m3-na-balutach-ID4aMD0.html
"Mieszkanie, 62,40, Łódź","Bałuty, Julianów",2,455520.0,62.4,7300.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-62-40-m-lodz-ID4aMu0.html
Kawalerka - inwestycyjna - najem,Górna,1,100800.0,16.0,6300.0,2021-04-13,https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-najem-ID4aMp7.html
2 rozkładowe – III piętro z loggią Kurczaki,"Górna, Kurczaki",2,324900.0,50.2,6472.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-rozkladowe-iii-pietro-z-loggiakurczaki-ID4aMgV.html
ciche 2/3 parter blisko rynku bałuckiego,Bałuty,2,250000.0,45.0,5556.0,2021-04-13,https://www.otodom.pl/pl/oferta/ciche-2-3-pokoje-parter-blisko-rynku-baluckiego-ID4aMfd.html
"Sprzedam apartament w centrum Łodzi, Manhattan","Śródmieście, Manhattan",2,380000.0,58.0,6552.0,2021-04-13,https://www.otodom.pl/pl/oferta/sprzedam-apartament-w-centrum-lodzi-manhattan-ID4aMeF.html
2 w apartamentowcu na Olechowie!,"Widzew, Olechów",2,405000.0,45.78,8847.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-w-apartamentowcu-na-olechowie-ID4aMaY.html
Mieszkanie Dla Inwestora,Śródmieście,1,80000.0,16.05,4984.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-dla-inwestora-ID4aM90.html
Kawalerka Dla Inwestora,Śródmieście,1,120000.0,24.71,4856.0,2021-04-13,https://www.otodom.pl/pl/oferta/kawalerka-dla-inwestora-ID4aM0M.html
Dwupoziomowy luksusowy apartament na ul. Bema.,Bałuty,4,750000.0,102.6,7310.0,2021-04-13,https://www.otodom.pl/pl/oferta/dwupoziomowy-luksusowy-apartament-na-ul-bema-ID4aM0L.html
Bezpośrednio sprzedam mieszkanie,Górna,3,520000.0,65.63,7923.0,2021-04-13,https://www.otodom.pl/pl/oferta/bezposrednio-sprzedam-mieszkanie-ID4aLZD.html
"M3, rejon Górki Widzewskiej, balkon, pełen rozkład",Widzew,2,310000.0,53.33,5813.0,2021-04-13,https://www.otodom.pl/pl/oferta/m3-rejon-gorki-widzewskiej-balkon-pelen-rozklad-ID4aLZ0.html
Przestronne/Klimatyczne/Jaracza/Uniwersytecka,Śródmieście,4,410000.0,86.9,4718.0,2021-04-13,https://www.otodom.pl/pl/oferta/przestronne-klimatyczne-jaracza-uniwersytecka-ID4aLRL.html
dwupoziomowe/cena z garażem,Polesie,4,600000.0,125.3,4789.0,2021-04-13,https://www.otodom.pl/pl/oferta/dwupoziomowe-cena-z-garazem-ID4aLQb.html
"Mieszkanie na sprzedaż, Łódź, Górna, Rolnicza",Górna,3,426000.0,53.2,8008.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-gorna-rolnicza-ID4aLJh.html
"2 po remoncie, Górna, od 750zł/mc",Górna,2,245000.0,36.5,6712.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-gorna-od-750zl-mc-ID4aLE9.html
"2, po remoncie, Nowe Rokicie od 955/mc","Górna, Nowe Rokicie",2,310000.0,50.7,6114.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-nowe-rokicie-od-955-zl-mc-ID4aLz4.html
3 pokojowe mieszkanie na Teofilowie z windą,łódzkie,3,299000.0,57.0,5246.0,2021-04-13,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-teofilowie-z-winda-ID4aLyl.html
sprzedam mieszkanie 60 mkw. - zarezerwowane,Bałuty,3,355000.0,60.0,5917.0,2021-04-13,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-60-mkw-zarezerwowane-ID4aDYP.html
"Wyremontowane mieszkanie 65m, osiedle Jagiełły","Bałuty, Julianów",4,435000.0,64.7,6723.0,2021-04-13,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-65m-osiedle-jagielly-ID4aq59.html
"Mieszkanie na 2 piętrze z balkonem, Teofilów","Bałuty, Teofilów",2,232000.0,38.0,6105.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-2-pietrze-z-balkonem-teofilow-ID4aLvY.html
"3 pokojowe mieszkanie 62 m2, Chojny, od 1140/mc","Górna, Chojny",3,370000.0,62.5,5920.0,2021-04-13,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62-m2-chojny-od-1140-zl-mc-ID4aLwZ.html
2 do remontu na Dąbrowie,łódzkie,2,209000.0,40.37,5177.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-do-remontu-na-dabrowie-ID4aLit.html
"0% od kupującego, 3","Widzew, Zarzew",3,260000.0,47.5,5474.0,2021-04-13,https://www.otodom.pl/pl/oferta/0-od-kupujacego-3-pokoje-ID4aLis.html
2 pokojowa kawalerka na Retkini 31 m!,Polesie,2,205000.0,31.0,6613.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokojowa-kawalerka-na-retkini-31-m-ID4aLhN.html
Mieszkanie w kamienicy po generalnym remoncie,Górna,3,317000.0,51.0,6216.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-po-generalnym-remoncie-ID4aLbk.html
"Mieszkanie 3-pokoje, Łódź centrum; Manhattan",Śródmieście,3,320000.0,58.5,5470.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-lodz-centrum-manhattan-ID4aL7e.html
"Mieszkanie na Retkini, 3, balkon","Polesie, Retkinia",3,359000.0,56.05,6405.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-retkini-3-pokoje-balkon-ID4aL42.html
Mieszkanie M4 Widzew-Wschód 3,"Widzew, Widzew-Wschód",3,365000.0,62.0,5887.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-m4-widzew-wschod-3-pokoje-ID4aKQG.html
M-5 Olechów zielona okolica!!,"Widzew, Olechów",4,479000.0,81.0,5914.0,2021-04-13,https://www.otodom.pl/pl/oferta/m-5-olechow-zielona-okolica-ID4aKNM.html
"Mieszkanie 3 pokojowe 66,4m2 Łódź Zarzew + garaż","Widzew, Zarzew",3,520000.0,66.4,7831.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-66-4m2-lodz-zarzew-garaz-ID4aKMx.html
2-pokojowe mieszkanie Bałuty,Bałuty,2,260000.0,47.0,5532.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-baluty-ID4aKHo.html
Apartament na osiedlu Chojny Park,Górna,3,520000.0,65.63,7923.0,2021-04-13,https://www.otodom.pl/pl/oferta/apartament-na-osiedlu-chojny-park-ID4aKGp.html
"Mieszkanie, 54,66, Łódź",Górna,3,315000.0,54.66,5763.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-54-66-m-lodz-ID4aKDG.html
"Mieszkanie, 30, Łódź",Śródmieście,1,255000.0,30.0,8500.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-30-m-lodz-ID4aKDF.html
Mieszkanie na 2 piętrze 38m2 ul. Traktorowa,Bałuty,2,230000.0,37.68,6104.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-2-pietrze-38m2-ul-traktorowa-ID4aKDE.html
Mieszkanie w zielonej okolicy blisko Manufaktury,Bałuty,2,230000.0,40.43,5689.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-w-zielonej-okolicy-blisko-manufaktury-ID4aKDB.html
"Mieszkanie, 74, Łódź",Górna,3,532800.0,74.0,7200.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-74-m-lodz-ID4aKDm.html
"Do wprowadzenia kawalerka - Teofilów, 1p",Bałuty,1,189000.0,27.0,7000.0,2021-04-13,https://www.otodom.pl/pl/oferta/do-wprowadzenia-kawalerka-teofilow-1p-ID4aKAf.html
"Bałuty,Marysin,3 rozkładowe,balkon","Bałuty, Doły",3,310000.0,57.0,5439.0,2021-04-13,https://www.otodom.pl/pl/oferta/baluty-marysin-3-rozkladowe-pokoje-balkon-ID4aKyv.html
3 Pokoje rozkład/ Centrum / Umed,Polesie,3,325000.0,48.0,6771.0,2021-04-13,https://www.otodom.pl/pl/oferta/3-pokoje-rozklad-centrum-umed-ID4aKyt.html
"Łódź, Teofilów-Lniana!","Bałuty, Teofilów",1,175000.0,27.0,6481.0,2021-04-13,https://www.otodom.pl/pl/oferta/lodz-teofilow-lniana-ID4aKuN.html
"Mieszkanie po remoncie, 3 od 1010/mc",łódzkie,3,329000.0,54.0,6093.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-3-pokoje-od-1010-zl-mc-ID4aKuh.html
"Apartament przy ulicy Bema, 60 m2. od 1350/mc",Bałuty,2,439000.0,59.2,7416.0,2021-04-13,https://www.otodom.pl/pl/oferta/apartament-przy-ulicy-bema-60-m2-od-1350-zl-mc-ID4aKs6.html
Przestronne odświeżone do zamieszkania ul. Grażyny,Górna,3,415000.0,64.4,6444.0,2021-04-13,https://www.otodom.pl/pl/oferta/przestronne-odswiezone-do-zamieszkania-ul-grazyny-ID4b1jF.html
"Mieszkanie M-3 Teofilów, rozklad, bezpośrednio!!!","Bałuty, Teofilów",2,232700.0,45.5,5114.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-m-3-teofilow-rozklad-bezposrednio-ID4b0e6.html
Mieszkanie do sprzedaży Łódź Widzew,"Widzew, Stoki",3,440000.0,75.0,5867.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-do-sprzedazy-lodz-widzew-ID4aHea.html
"Pakiet 2 kawalerek pod klucz, 350tyś, Centrum",Śródmieście,1,180000.0,18.0,10000.0,2021-04-13,https://www.otodom.pl/pl/oferta/pakiet-2-kawalerek-pod-klucz-350tys-centrum-ID4aKrJ.html
Wyremontowane 2 przy Śmigłego -Rydza,"Widzew, Zarzew",2,280000.0,42.98,6515.0,2021-04-13,https://www.otodom.pl/pl/oferta/wyremontowane-2-pokoje-przy-smiglego-rydza-ID4aKoJ.html
Nowoczesny loft u Scheiblera - bezpośrednio,Widzew,4,1100000.0,129.2,8514.0,2021-04-13,https://www.otodom.pl/pl/oferta/nowoczesny-loft-u-scheiblera-bezposrednio-ID4aKhI.html
Zadbana kawalerka Teofilów,Bałuty,1,175000.0,27.0,6481.0,2021-04-13,https://www.otodom.pl/pl/oferta/zadbana-kawalerka-teofilow-ID4aKhn.html
Rozkładowe M3 - do wprowadzenia!,Górna,2,250000.0,39.66,6304.0,2021-04-13,https://www.otodom.pl/pl/oferta/rozkladowe-m3-do-wprowadzenia-ID4aKbC.html
"Mieszkanie na sprzedaż, Łódź, Górna",łódzkie,2,319000.0,42.0,7595.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-gorna-ID4aK96.html
0% od Kupującego,"Górna, Chojny",2,300000.0,51.0,5882.0,2021-04-13,https://www.otodom.pl/pl/oferta/0-od-kupujacego-ID4aK3e.html
Mieszkanie bezczynszowe,"Górna, Chojny",4,569000.0,84.0,6774.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-bezczynszowe-ID4aJUI.html
Przestronne M-4 Chojny po remoncie,"Górna, Chojny",3,414000.0,62.19,6657.0,2021-04-13,https://www.otodom.pl/pl/oferta/przestronne-m-4-chojny-po-remoncie-ID4aJUs.html
Duże mieszkanie + poddasze Rokicie,Górna,6 pokoi,560000.0,145.0,3862.0,2021-04-13,https://www.otodom.pl/pl/oferta/duze-mieszkanie-poddasze-rokicie-ID4aJOn.html
"Mieszkanie, 71, Łódź",łódzkie,3,830000.0,71.0,11690.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-71-m-lodz-ID4aJIs.html
Dla miłośników kamienic,Polesie,2,486000.0,79.0,6152.0,2021-04-13,https://www.otodom.pl/pl/oferta/dla-milosnikow-kamienic-ID4aJI9.html
3 rozkładowe Centrum,Widzew,3,395000.0,84.0,4702.0,2021-04-13,https://www.otodom.pl/pl/oferta/3-rozkladowe-pokoje-centrum-ID4aJHU.html
2 rozkładowe - Żubardzka/Wielkopolska,Bałuty,2,276000.0,45.0,6133.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-rozkladowe-pokoje-zubardzka-wielkopolska-ID4aJHF.html
"Przestronne 2 - cegła, loggia",Bałuty,2,279000.0,53.0,5264.0,2021-04-13,https://www.otodom.pl/pl/oferta/przestronne-2-pokoje-cegla-loggia-ID4aJGF.html
"M3 po remoncie Widzew-Wschód 1 piętro, przy parku","Widzew, Widzew-Wschód",2,280000.0,44.5,6292.0,2021-04-13,https://www.otodom.pl/pl/oferta/m3-po-remoncie-widzew-wschod-1-pietro-przy-parku-ID4aJFt.html
Duże mieszkanie z podziałem na mniejsze Rokicie,Górna,5 pokoi,510000.0,106.0,4811.0,2021-04-13,https://www.otodom.pl/pl/oferta/duze-mieszkanie-z-podzialem-na-mniejsze-rokicie-ID4aJD8.html
2/ciche/Żubardź,Bałuty,2,199000.0,38.0,5237.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-ciche-zubardz-ID4aJCW.html
"Sprzedam ładne, klimatyczne M4 w bloku z cegły",Górna,3,337000.0,61.5,5480.0,2021-04-13,https://www.otodom.pl/pl/oferta/sprzedam-ladne-klimatyczne-m4-w-bloku-z-cegly-ID4aJCa.html
M-4 z Balkonem,Górna,3,414000.0,62.2,6656.0,2021-04-13,https://www.otodom.pl/pl/oferta/m-4-z-balkonem-ID4aJuE.html
Mieszkanie na sprzedaż,"Bałuty, Radogoszcz",3,415000.0,72.0,5764.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4aJs2.html
Kawalerka na Retkini z pięknym widokiem od zaraz,Polesie,1,215000.0,31.0,6935.0,2021-04-13,https://www.otodom.pl/pl/oferta/kawalerka-na-retkini-z-pieknym-widokiem-od-zaraz-ID4aJoX.html
2 - wysoki standard - Górna,Górna,2,307000.0,37.9,8100.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-wysoki-standard-gorna-ID4aJoy.html
"Sprzedam apartament w centrum Łodzi, Manhattan","Śródmieście, Manhattan",2,380000.0,58.0,6552.0,2021-04-13,https://www.otodom.pl/pl/oferta/sprzedam-apartament-w-centrum-lodzi-manhattan-ID4aMeF.html
Rozkładowe M4 Retkinia bez pośredników,"Polesie, Retkinia",3,285000.0,52.97,5380.0,2021-04-13,https://www.otodom.pl/pl/oferta/rozkladowe-m4-retkinia-bez-posrednikow-ID4ae5D.html
Przestronne 3-pokojowe mieszkanie na Śródmieściu,Śródmieście,3,468360.0,73.1,6407.0,2021-04-13,https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-na-srodmiesciu-ID4a4I8.html
"M3, 45m2, pełen rozkład, Teofilów, po remoncie!","Bałuty, Teofilów",2,268000.0,45.0,5956.0,2021-04-13,https://www.otodom.pl/pl/oferta/m3-45m2-pelen-rozklad-teofilow-po-remoncie-ID4aJlX.html
rezerwacja Kawalerka 33m2 Widzew Wschód,łódzkie,1,198000.0,33.0,6000.0,2021-04-13,https://www.otodom.pl/pl/oferta/rezerwacja-kawalerka-33m2-widzew-wschod-ID4aJfT.html
Piękny apartament w centrum miasta,Śródmieście,3,696000.0,116.0,6000.0,2021-04-13,https://www.otodom.pl/pl/oferta/piekny-apartament-w-centrum-miasta-ID4aJdg.html
"M3 59m2 po remoncie Łódź, Bałuty, Marysin",Bałuty,2,299000.0,51.9,5761.0,2021-04-13,https://www.otodom.pl/pl/oferta/m3-59m2-po-remoncie-lodz-baluty-marysin-ID4aJ69.html
Mieszkanie M3- Śródmieście,Śródmieście,2,310000.0,48.0,6458.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-m3-srodmiescie-ID4aIZ5.html
M 4 z wygodnym rozkładem Łódź Górna,Górna,3,375000.0,60.0,6250.0,2021-04-13,https://www.otodom.pl/pl/oferta/m-4-z-wygodnym-rozkladem-lodz-gorna-ID4aIZ0.html
Nowoczesne mieszkanie w centrum miasta,Polesie,3,399000.0,49.72,8025.0,2021-04-13,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-centrum-miasta-ID4aIO9.html
Stylowe mieszkanie blisko Manufaktury,Polesie,2,298000.0,38.08,7826.0,2021-04-13,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-blisko-manufaktury-ID4aIM4.html
0% od Kupującego,Polesie,2,430000.0,58.8,7313.0,2021-04-13,https://www.otodom.pl/pl/oferta/0-od-kupujacego-ID4aILw.html
"Kawalerka 25m2 na Górniaku, wykończona pod klucz !",Górna,1,154900.0,25.0,6196.0,2021-04-13,https://www.otodom.pl/pl/oferta/kawalerka-25m2-na-gorniaku-wykonczona-pod-klucz-ID4aILt.html
"M 3 przy parku Podolskim, po generalnym remoncie","Górna, Dąbrowa",2,270000.0,38.0,7105.0,2021-04-13,https://www.otodom.pl/pl/oferta/m-3-przy-parku-podolskim-po-generalnym-remoncie-ID4aIJb.html
2 os. im. M. Reja,Bałuty,2,276000.0,45.3,6093.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-os-im-m-reja-ID4aIIf.html
2 Żubardź,Bałuty,2,279000.0,53.0,5264.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-zubardz-ID4aIId.html
2 Stary Widzew,Widzew,2,220000.0,34.75,6331.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-stary-widzew-ID4aIFf.html
"Przestronne M5 w centrum Łodzi, balkon.",Śródmieście,4,429000.0,105.0,4086.0,2021-04-13,https://www.otodom.pl/pl/oferta/przestronne-m5-w-centrum-lodzi-balkon-ID4aIsM.html
"Mieszkanie, 97, Łódź",Śródmieście,3,350000.0,97.0,3608.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-97-m-lodz-ID4aIpL.html
"3 pokojowe mieszkanie, na II piętrze, Bałuty",Bałuty,3,299000.0,57.06,5240.0,2021-04-13,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-ii-pietrze-baluty-ID4aImK.html
M3 na 1p z dużą piwnicą Retkinia,"Polesie, Retkinia",2,285000.0,42.42,6719.0,2021-04-13,https://www.otodom.pl/pl/oferta/m3-na-1p-z-duza-piwnica-retkinia-ID4aImk.html
"Dwupoziomowe mieszkanie 105m2, blok z cegły","Polesie, Retkinia",5 pokoi,655000.0,105.0,6238.0,2021-04-13,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-105m2-blok-z-cegly-ID4aIlJ.html
Trzy przy Uniwersytecie do wprowadzenia,Śródmieście,3,328000.0,51.0,6431.0,2021-04-13,https://www.otodom.pl/pl/oferta/trzy-pokoje-przy-uniwersytecie-do-wprowadzenia-ID4aIlb.html
3 pokojowe mieszkanie z balkonem na Górnej,Górna,3,330000.0,57.09,5780.0,2021-04-13,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-balkonem-na-gornej-ID4aIkH.html
Super Lokalizacjia .Kupujacy Nie Płaci Prowizji.,Polesie,3,530000.0,74.0,7162.0,2021-04-13,https://www.otodom.pl/pl/oferta/super-lokalizacjia-kupujacy-nie-placi-prowizji-ID4aIia.html
"M-4 Bałuty, os. Jagiełły",Bałuty,3,380000.0,59.0,6441.0,2021-04-13,https://www.otodom.pl/pl/oferta/m-4-baluty-os-jagielly-ID4aIfH.html
M4 Manhattan z miejscem garażowym w cenie,"Śródmieście, Manhattan",3,405000.0,67.0,6045.0,2021-04-13,https://www.otodom.pl/pl/oferta/m4-manhattan-z-miejscem-garazowym-w-cenie-ID48FR0.html
Mieszkanie w centrum koło dworca Fabrycznego,Śródmieście,2,329000.0,75.83,4339.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-kolo-dworca-fabrycznego-ID4aI94.html
Wyjątkowa kawalerka - wys. standard- niski czynsz,Górna,1,229000.0,27.55,8312.0,2021-04-13,https://www.otodom.pl/pl/oferta/wyjatkowa-kawalerka-wys-standard-niski-czynsz-ID4aI1l.html
2pok|Bałuty|Wielkopolska59|46m2|DoWłasnejAranżacji,Bałuty,2,290000.0,46.0,6304.0,2021-04-13,https://www.otodom.pl/pl/oferta/2pok-baluty-wielkopolska59-46m2-dowlasnejaranzacji-ID4aHRG.html
Piękne mieszkanie typu studio 2 na Bałutach,Bałuty,2,399000.0,59.44,6713.0,2021-04-13,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-typu-studio-2-pokoje-na-balutach-ID4aHRw.html
"Mieszkanie na sprzedaż, Łódź, Bałuty",Bałuty,3,299000.0,57.0,5246.0,2021-04-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-baluty-ID4aHR5.html
"Przestronne M3 Do Wprowadzenia, Dwa Balkony!",Górna,2,340000.0,52.0,6538.0,2021-04-13,https://www.otodom.pl/pl/oferta/przestronne-m3-do-wprowadzenia-dwa-balkony-ID4aHLf.html
M3 Retkinia X piętro,"Polesie, Retkinia",2,240000.0,42.42,5658.0,2021-04-13,https://www.otodom.pl/pl/oferta/m3-retkinia-x-pietro-ID4aHJQ.html
Komfortowe 2-pokojowe mieszkanie na Widzewie,Widzew,2,310000.0,53.0,5849.0,2021-04-13,https://www.otodom.pl/pl/oferta/komfortowe-2-pokojowe-mieszkanie-na-widzewie-ID4aHHo.html
"2, 2 piętro, Bałuty, Teofilów","Bałuty, Teofilów",2,248000.0,44.86,5528.0,2021-04-13,https://www.otodom.pl/pl/oferta/2-pokoje-2-pietro-baluty-teofilow-ID4aHDS.html
