Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Mieszkanie idealne&gt;Tera rabat,Śródmieście,3,320 687,47.75,6 716,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-idealnetera-rabat-ID49130.html#bbfcfc6f16
Mieszkanie po remoncie na sprzedaż Łódź Stoki,łódzkie,3,260 000,50,5 200,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-na-sprzedaz-lodz-stoki-ID490Nu.html#bbfcfc6f16
Mieszkanie na sprzedaż Łódź Górna,Górna,3,310 000,51.92,5 971,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-gorna-ID490Ly.html#bbfcfc6f16
Nowoczesne 2 w centrum miasta z garażem,Polesie,2,290 000,42.84,6 769,10-12-2020,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-w-centrum-miasta-z-garazem-ID490L8.html#bbfcfc6f16
M4 Łódź-Polesie-Retkinia,Polesie Retkinia,3,315 000,53,5 943,10-12-2020,https://www.otodom.pl/pl/oferta/m4-lodz-polesie-retkinia-ID490K4.html#bbfcfc6f16
PŁATNOŚĆ 10/90 Nowe apartamenty BAŁUTY/TEOFILÓW,Bałuty,2,250 059,40.66,6 150,10-12-2020,https://www.otodom.pl/pl/oferta/platnosc-10-90-nowe-apartamenty-baluty-teofilow-ID48Jr1.html#bbfcfc6f16
OD ZARAZ - inwestycja oddana 2 pok+ balkon+parking,Bałuty,3,289 000,41.18,7 018,10-12-2020,https://www.otodom.pl/pl/oferta/od-zaraz-inwestycja-oddana-2-pok-balkon-parking-ID48Jrq.html#bbfcfc6f16
Rozkładowe M3 teren ogrodzony Rondo Lotników,Górna,2,223 000,46,4 848,10-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-teren-ogrodzony-rondo-lotnikow-ID48UNQ.html#bbfcfc6f16
Mieszkanie po remoncie Łódź Śródmieście,Śródmieście,2,215 000,43.50,4 943,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-lodz-srodmiescie-ID490Hi.html#bbfcfc6f16
Mieszkanie - Łódź,łódzkie,2,249 000,49.90,4 990,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-ID490H8.html#bbfcfc6f16
Mieszkanie A1.M.34 Łódź Śródmieście5188m2,Śródmieście,1,352 784,51.88,6 800,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-a1-m-34-lodz-srodmiescie-51-88m2-ID3FHgc.html#bbfcfc6f16
Nowe mieszkania 2 pokojowe w inwestycji Ewelin II,łódzkie,2,257 676,39.90,6 458,10-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkania-2-pokojowe-w-inwestycji-ewelin-ii-ID474AP.html#bbfcfc6f16
M-3 (4655)ul.Grabieniec Teofilów5piętro,Bałuty,2,260 000,46.55,5 585,10-12-2020,https://www.otodom.pl/pl/oferta/m-3-46-55ul-grabieniec-teofilow-5pietro-ID490FK.html#bbfcfc6f16
Mieszkanie - Łódź,łódzkie,2,249 000,49.90,4 990,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-ID490AN.html#bbfcfc6f16
M3 Zarzew ul.Tyrmanda,Widzew Zarzew,2,209 000,37,5 649,10-12-2020,https://www.otodom.pl/pl/oferta/m3-zarzew-ul-tyrmanda-ID490p2.html#bbfcfc6f16
Apartamenty Plażowa przy Stawach Stefańskiego,Górna,2,372 600,54,6 900,10-12-2020,https://www.otodom.pl/pl/oferta/apartamenty-plazowa-przy-stawach-stefanskiego-ID46osM.html#bbfcfc6f16
Łódź Sienkiewicza 53 Piotrkowska bez PCC,Śródmieście,2,370 000,46,8 043,10-12-2020,https://www.otodom.pl/pl/oferta/lodz-sienkiewicza-53-piotrkowska-bez-pcc-ID48Xgh.html#c5636a838c
Osiedle KOLUMNY nowa inwestycja! etap I budynek J,Górna,2,315 531.04,53.68,5 878,10-12-2020,https://www.otodom.pl/pl/oferta/osiedle-kolumny-nowa-inwestycja-etap-i-budynek-j-ID455hI.html#c5636a838c
2 na parterze-do wprowadzenia Bałuty,Bałuty,2,226 000,38.30,5 901,10-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-na-parterze-do-wprowadzenia-baluty-ID490ke.html#c5636a838c
REWOLUCJI 69 - Centrum - 1 - 4pok - garaż/ komórka,Śródmieście,2,277 563,38.82,7 150,10-12-2020,https://www.otodom.pl/pl/oferta/rewolucji-69-centrum-1-4pok-garaz-komorka-ID490i2.html#c5636a838c
M3 z balkonem w spokojnej okolicy blisko centrum,Polesie Karolew,2,250 000,48,5 208,10-12-2020,https://www.otodom.pl/pl/oferta/m3-z-balkonem-w-spokojnej-okolicy-blisko-centrum-ID47W4f.html#c5636a838c
Świetna lokalizacja! Bez Pcc! Taras z ogródkiem!,Widzew,3,315 000,51,6 176,10-12-2020,https://www.otodom.pl/pl/oferta/swietna-lokalizacja-bez-pcc-taras-z-ogrodkiem-ID490eu.html#c5636a838c
Idealna inwestycja! Bez prowizji! Studenckie M2!,Widzew,2,250 000,35,7 143,10-12-2020,https://www.otodom.pl/pl/oferta/idealna-inwestycja-bez-prowizji-studenckie-m2-ID490ep.html#c5636a838c
10 min do Centrum obok parku liczne sklepy,Widzew,2,285 900,38.70,7 388,10-12-2020,https://www.otodom.pl/pl/oferta/10-min-do-centrum-obok-parku-liczne-sklepy-ID490eo.html#c5636a838c
Nowe mieszkanie 1 pokojowe przy Ogrodowej Office,Śródmieście,1,290 776,38.26,7 600,10-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-1-pokojowe-przy-ogrodowej-office-ID45SUV.html#c5636a838c
Inwestycyjne mieszkanie 2pok. przy Manufakturze,Śródmieście,2,299 963,37.97,7 900,10-12-2020,https://www.otodom.pl/pl/oferta/inwestycyjne-mieszkanie-2pok-przy-manufakturze-ID45SWD.html#c5636a838c
*rezerwacja* Przytulne dwa na Dąbrowie,Górna Dąbrowa,2,195 000,36.32,5 369,10-12-2020,https://www.otodom.pl/pl/oferta/rezerwacja-przytulne-dwa-pokoje-na-dabrowie-ID490bt.html#c5636a838c
ODDANY APARTAMENT - UPW w tym roku/ cele podatkowe,Śródmieście,3,353 448,49.09,7 200,10-12-2020,https://www.otodom.pl/pl/oferta/oddany-apartament-upw-w-tym-roku-cele-podatkowe-ID490ba.html#c5636a838c
❗️Mieszkanie 2 ŁÓDŹ -ZARZEW❗️,Widzew Zarzew,2,200 000,36.24,5 519,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-lodz-zarzew-ID4902T.html#c5636a838c
2 pokojowe mieszkanie w TBS  ul. Nawrot,Śródmieście,2,149 000,50,2 980,10-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-tbs-ul-nawrot-ID48TJv.html#c5636a838c
M3 Teofilów - widok na park,Bałuty Teofilów,2,265 000,46.55,5 693,10-12-2020,https://www.otodom.pl/pl/oferta/m3-teofilow-widok-na-park-ID4902u.html#c5636a838c
Nowe M3 375m2 pierwsze piętro po generalce,Bałuty Teofilów,2,255 000,37.50,6 800,10-12-2020,https://www.otodom.pl/pl/oferta/nowe-m3-37-5m2-pierwsze-pietro-po-generalce-ID4900T.html#c5636a838c
Piękne M3 375m2 po całkowitym remoncie,Bałuty Teofilów,2,246 000,37.50,6 560,10-12-2020,https://www.otodom.pl/pl/oferta/piekne-m3-37-5m2-po-calkowitym-remoncie-ID4900R.html#c5636a838c
M3 retkinia po remoncie 425m2 winda loggia,Polesie Retkinia,2,264 000,42.42,6 223,10-12-2020,https://www.otodom.pl/pl/oferta/m3-retkinia-po-remoncie-42-5m2-winda-loggia-ID4900P.html#c5636a838c
Rozkładowe M3 375m2 po remoncie ok. Manufaktury,Bałuty,2,239 000,37.50,6 373,10-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-37-5m2-po-remoncie-ok-manufaktury-ID48ZU3.html#c5636a838c
M3Julianów pełen rozkład po remoncie super cena,Bałuty Julianów,2,279 000,50,5 580,10-12-2020,https://www.otodom.pl/pl/oferta/m3julianow-pelen-rozklad-po-remoncie-super-cena-ID48ZKc.html#c5636a838c
Mieszkanie - Łódź Śródmieście,Śródmieście,2,375 000,52,7 212,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-srodmiescie-ID48ZIQ.html#c5636a838c
Atrakcyjne mieszkanie w Centrum Łodzi,Śródmieście,2,375 000,51.57,7 272,10-12-2020,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-w-centrum-lodzi-ID48mOG.html#c5636a838c
Przytula kawalerka z tarasem i wyjściem do ogrodu,Bałuty,1,270 000,40.60,6 650,10-12-2020,https://www.otodom.pl/pl/oferta/przytula-kawalerka-z-tarasem-i-wyjsciem-do-ogrodu-ID48ZEM.html#c5636a838c
M3 Łódź-Górna-Nowe Rokicie,Górna,2,215 000,36,5 972,10-12-2020,https://www.otodom.pl/pl/oferta/m3-lodz-gorna-nowe-rokicie-ID48ZEG.html#c5636a838c
3 w Doskonałej Lokalizacji - Bezpośrednio!,Polesie,3,309 698,49.22,6 292,10-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-w-doskonalej-lokalizacji-bezposrednio-ID48ZBz.html#c5636a838c
2 w apartamentowcu na Bałutach,Bałuty,2,253 000,44,5 750,10-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-w-apartamentowcu-na-balutach-ID48ZBp.html#c5636a838c
Oferta sprzedaży mieszkania 2 pokojowego ul.Sporna,Bałuty,2,261 000,50.25,5 194,10-12-2020,https://www.otodom.pl/pl/oferta/oferta-sprzedazy-mieszkania-2-pokojowego-ul-sporna-ID48GbY.html#5e760c2b01
STACJA ŁÓDŹ- mieszkanie 2 ETAP II,Górna,2,271 500,44.88,6 049,10-12-2020,https://www.otodom.pl/pl/oferta/stacja-lodz-mieszkanie-2-pokoje-etap-ii-ID491Tg.html#5e760c2b01
Łódź Śródmieście Wierzbowa M3 51m2 po remoncie,Śródmieście,2,399 000,51,7 824,10-12-2020,https://www.otodom.pl/pl/oferta/lodz-srodmiescie-wierzbowa-m3-51m2-po-remoncie-ID491to.html#5e760c2b01
M3 4480 m2 rozkładowe na osiedlu Koziny,Polesie Koziny,2,229 900,44.80,5 132,10-12-2020,https://www.otodom.pl/pl/oferta/m3-44-80-m2-rozkladowe-na-osiedlu-koziny-ID48Zx3.html#5e760c2b01
M3 375 m2 w okolicy manufaktury,Śródmieście,2,239 000,37.39,6 392,10-12-2020,https://www.otodom.pl/pl/oferta/m3-37-5-m2-w-okolicy-manufaktury-ID48Zx0.html#5e760c2b01
Mieszkanie z dużym potencjałem - 4.200/m2 !!!,Bałuty,2,162 000,38.50,4 208,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-z-duzym-potencjalem-4-200-zl-m2-ID48Zu8.html#5e760c2b01
Gotowe 3 2 miejsca parking i widok na las.,Bałuty,3,380 000,50,7 600,10-12-2020,https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-2-miejsca-parking-i-widok-na-las-ID43Kcb.html#5e760c2b01
Mieszkanie 2pokoje 45m2 na 4 piętrze,Bałuty Teofilów,2,208 000,45,4 622,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2pokoje-45m2-na-4-pietrze-ID48ZoL.html#5e760c2b01
2 - Obok Politechniki i Linii Tramwajowej,Polesie,2,268 341,41,6 545,10-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-obok-politechniki-i-linii-tramwajowej-ID48ZlB.html#5e760c2b01
Mieszkanie 45 Łódź,Bałuty,2,285 000,45,6 333,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-45-m-lodz-ID48Zkg.html#5e760c2b01
Sprzedam mieszkanie w apartamentowcu,Widzew,2,390 000,50,7 800,10-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-apartamentowcu-ID48u1z.html#5e760c2b01
Rozkładowe M3 w świetnej lokalizacji,Polesie Retkinia,2,269 000,42.42,6 341,10-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-w-swietnej-lokalizacji-ID48wXc.html#5e760c2b01
Mieszkanie po generalnym remoncie obok Manufaktury,Bałuty,3,299 000,45,6 644,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-po-generalnym-remoncie-obok-manufaktury-ID48Juw.html#5e760c2b01
Nowoczesne mieszkanie 2 ul. Senatorska 50,Górna,2,383 000,46.40,8 254,10-12-2020,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-2-pokoje-ul-senatorska-50-ID48Z42.html#5e760c2b01
Mieszkanie M-4 po częściowym remoncie Dąbrowa,Górna Dąbrowa,3,275 000,48,5 729,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m-4-po-czesciowym-remoncie-dabrowa-ID48Jtl.html#5e760c2b01
2 pokojowe Okazja!,Widzew Stoki,2,179 000,45,3 978,10-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-okazja-ID48Z2G.html#5e760c2b01
M3 ul.Kossaka !!!,Górna,2,278 000,37,7 514,10-12-2020,https://www.otodom.pl/pl/oferta/m3-ul-kossaka-ID48YZr.html#5e760c2b01
Retkinia Maratońska świetna lokalizacja!,Polesie Retkinia,3,279 000,53,5 264,10-12-2020,https://www.otodom.pl/pl/oferta/retkinia-maratonska-swietna-lokalizacja-ID47voA.html#5e760c2b01
M-3/M-4 rozkład 2 piętro 5200/m2,Górna,2,239 000,46,5 196,10-12-2020,https://www.otodom.pl/pl/oferta/m-3-m-4-rozklad-2-pietro-5200-zl-m2-ID48tsY.html#5e760c2b01
Apartament z tarasem 2017 r. wysoki standard!,Bałuty Doły,2,370 000,47,7 872,10-12-2020,https://www.otodom.pl/pl/oferta/apartament-z-tarasem-2017-r-wysoki-standard-ID47yQc.html#5e760c2b01
Przytulne mieszkanie na Retkini,Polesie,2,300 000,49.15,6 104,10-12-2020,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-retkini-ID48YNK.html#5e760c2b01
2 balkon 1 piętro Zarzew WidzewDąbrowa,Widzew Zarzew,2,355 000,50.53,7 026,10-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-balkon-1-pietro-zarzew-widzew-dabrowa-ID48YLD.html#5e760c2b01
2 balkon 1 piętro Zarzew WidzewDąbrowa,Widzew Zarzew,2,252 000,50.53,4 987,10-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-balkon-1-pietro-zarzew-widzew-dabrowa-ID48YLC.html#5e760c2b01
Mieszkanie 4588 Łódź,Górna,2,227 000,45.88,4 948,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-45-88-m-lodz-ID48YJx.html#5e760c2b01
Ostatnie M-2 /Od Zaraz !!!/Al.Politechniki,Śródmieście,2,270 000,38.75,6 968,10-12-2020,https://www.otodom.pl/pl/oferta/ostatnie-m-2-od-zaraz-al-politechniki-ID48YDW.html#5e760c2b01
Centrum  drugie piętro balkon ogrodzony teren,Śródmieście,2,298 000,47.80,6 234,10-12-2020,https://www.otodom.pl/pl/oferta/centrum-drugie-pietro-balkon-ogrodzony-teren-ID48YD1.html#5e760c2b01
M3 376m2/ balkon/Julianów,Bałuty Julianów,2,180 000,37.68,4 777,10-12-2020,https://www.otodom.pl/pl/oferta/m3-37-6m2-balkon-julianow-ID48YC2.html#5e760c2b01
NOWOCZESNE OSIEDLE /zobacz fizycznie 1-4 pok BONUS,Widzew,3,299 000,48.91,6 113,10-12-2020,https://www.otodom.pl/pl/oferta/nowoczesne-osiedle-zobacz-fizycznie-1-4-pok-bonus-ID48JpN.html#1e952f8dd1
OD ZARAZ - inwestycja oddana 2 pok+ balkon+parking,Bałuty,3,289 000,41.18,7 018,10-12-2020,https://www.otodom.pl/pl/oferta/od-zaraz-inwestycja-oddana-2-pok-balkon-parking-ID48Jrq.html#1e952f8dd1
Mieszkanie M3 ul.Piasta Łódź Górna - Polesie,Polesie,3,345 000,52,6 635,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m3-ul-piasta-lodz-gorna-polesie-ID48awx.html#1e952f8dd1
Zarzew duże m3 51m2/balkon/Polecam.,Widzew Zarzew,2,259 000,51,5 078,10-12-2020,https://www.otodom.pl/pl/oferta/zarzew-duze-m3-51m2-balkon-polecam-ID48YC1.html#1e952f8dd1
3 Pokoje Wykończone Pod Klucz Bez Prowizji i PCC,Polesie Nowe Złotno,3,447 900,54.10,8 279,10-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-wykonczone-pod-klucz-bez-prowizji-i-pcc-ID45pPJ.html#1e952f8dd1
M-3 Widzew Wschód Mc Donald,Widzew,2,242 000,46,5 261,10-12-2020,https://www.otodom.pl/pl/oferta/m-3-widzew-wschod-mc-donald-ID48YwV.html#1e952f8dd1
Słoneczne M2 394m2 blisko Manufaktury,Polesie Koziny,1,199 000,39.40,5 051,10-12-2020,https://www.otodom.pl/pl/oferta/sloneczne-m2-39-4m2-blisko-manufaktury-ID48YrA.html#1e952f8dd1
M3 45m2 rozkładowe balkon TeofilówPolecam,Bałuty Teofilów,2,245 000,45,5 444,10-12-2020,https://www.otodom.pl/pl/oferta/m3-45m2-rozkladowe-balkon-teofilow-polecam-ID48Yrx.html#1e952f8dd1
M3 odswieżone i umeblowane obok Manufaktury,Śródmieście,2,239 000,38,6 289,10-12-2020,https://www.otodom.pl/pl/oferta/m3-odswiezone-i-umeblowane-obok-manufaktury-ID48Yil.html#1e952f8dd1
Mieszkanie 53 m2 3 2 piętro Retkinia,Polesie Retkinia,3,300 000,53,5 660,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-53-m2-3-pokoje-2-pietro-retkinia-ID48Yia.html#1e952f8dd1
Mieszkanie Łódź Górna Mazurska - do wprowadzenia,Górna Chojny,3,330 000,54.50,6 055,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-gorna-mazurska-do-wprowadzenia-ID48qq4.html#1e952f8dd1
Mieszkanie 3748 Łódź,Bałuty Żubardź,2,180 000,37.48,4 803,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-37-48-m-lodz-ID48Yd7.html#1e952f8dd1
Sprzedam Mieszkanie 2 pok. Łódź Dąbrowa REZERWACJA,Górna,2,188 000,36.74,5 117,10-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pok-lodz-dabrowa-rezerwacja-ID48J6k.html#1e952f8dd1
Mieszkanie 2 pok. Osiedle Liściasta Park,Bałuty,2,370 000,47.50,7 789,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-osiedle-lisciasta-park-ID48XJE.html#1e952f8dd1
dwa Widzew- wschód loggia pełen rozkład,Widzew,2,314 000,54.33,5 779,10-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-widzew-wschod-loggia-pelen-rozklad-ID48Y5N.html#1e952f8dd1
Okazja .Nieruchomość Idealna Pod Wynajem,Polesie,2,185 000,36,5 139,10-12-2020,https://www.otodom.pl/pl/oferta/okazja-nieruchomosc-idealna-pod-wynajem-ID486Nc.html#1e952f8dd1
Trzy Nowe Rokicie / Park Sielanka / Górna !,Górna,3,275 000,47,5 851,10-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-nowe-rokicie-park-sielanka-gorna-ID48XVM.html#1e952f8dd1
2-pokojowe mieszkanie Łódź Bałuty Doły,Bałuty,2,288 218,41.18,6 999,10-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-lodz-baluty-doly-ID45lVq.html#1e952f8dd1
Mieszkanie M3 Łódź - Retkinia świetna lokalizacja,Polesie,2,250 000,42,5 952,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m3-lodz-retkinia-swietna-lokalizacja-ID48IYY.html#1e952f8dd1
M-3 Retkinia Północ 42m2 2 pok IIp WINDA &quot;-1&quot;,Polesie Retkinia,2,280 000,42.42,6 601,10-12-2020,https://www.otodom.pl/pl/oferta/m-3-retkinia-polnoc-42m2-2-pok-iip-winda-1-ID48XSB.html#1e952f8dd1
Przestronne M-2 Włólniarzy cegła,Polesie Koziny,1,199 000,36,5 528,10-12-2020,https://www.otodom.pl/pl/oferta/przestronne-m-2-wlolniarzy-cegla-ID48XSb.html#1e952f8dd1
Atrakcyjne 2 rozkładowe - Centrum,Bałuty,2,235 000,38,6 184,10-12-2020,https://www.otodom.pl/pl/oferta/atrakcyjne-2-rozkladowe-pokoje-centrum-ID48XNE.html#1e952f8dd1
wysokie 351m2 centrum,Śródmieście,3,287 070,51.15,5 612,10-12-2020,https://www.otodom.pl/pl/oferta/wysokie-3-pokoje-51m2-centrum-ID48u2d.html#1e952f8dd1
Wyremontowane M3 | Dąbrowa | Do zamieszkania,Górna,2,239 990,42.88,5 597,10-12-2020,https://www.otodom.pl/pl/oferta/wyremontowane-m3-dabrowa-do-zamieszkania-ID488YG.html#1e952f8dd1
Mieszkanie z potencjałem | 2 + kuchnia,Górna,2,239 990,44.36,5 410,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-z-potencjalem-2-pokoje-kuchnia-ID48pW9.html#1e952f8dd1
PROMOCJA!! 20 000zł Rabatu! Centrum miasta Okazja,Górna,2,276 062,41,6 733,10-12-2020,https://www.otodom.pl/pl/oferta/promocja-20-000zl-rabatu-centrum-miasta-okazja-ID48ed8.html#1e952f8dd1
Mieszknie M3 świetna lokalizacja/Widzew od zaraz,Widzew Widzew-Wschód,2,275 000,44.50,6 180,10-12-2020,https://www.otodom.pl/pl/oferta/mieszknie-m3-swietna-lokalizacja-widzew-od-zaraz-ID495Yb.html#5c5aa864ea
PIEKNE 3 pok WYSOKI STANDARD swiezo po remoncie.,Górna Kurak,3,310 000,45.90,6 754,10-12-2020,https://www.otodom.pl/pl/oferta/piekne-3-pok-wysoki-standard-swiezo-po-remoncie-ID48NFY.html#5c5aa864ea
2 pok. 38m2 Ip. świeżo po remoncie Teofilów,Bałuty,2,255 000,38,6 711,10-12-2020,https://www.otodom.pl/pl/oferta/2-pok-38m2-ip-swiezo-po-remoncie-teofilow-ID48XGj.html#5c5aa864ea
2 na Dąbrowie po remoncie,Górna Chojny,2,309 000,45,6 867,10-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-na-dabrowie-po-remoncie-ID48XFM.html#5c5aa864ea
Do sprzedania kawalerka 43 m2 przy ul. Gdańskiej,Polesie,1,239 000,44,5 432,10-12-2020,https://www.otodom.pl/pl/oferta/do-sprzedania-kawalerka-43-m2-przy-ul-gdanskiej-ID46qJD.html#5c5aa864ea
Trzy Centrum-Widzew RABAT 49.000 !!!,Śródmieście,3,288 900,48.91,5 907,10-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-centrum-widzew-rabat-49-000-ID48XDZ.html#5c5aa864ea
Dwa Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,2,257 980,40.36,6 392,10-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-centrum-przy-politechnice-lodzkiej-ID48Qmn.html#5c5aa864ea
Sprzedam mieszkanie po remoncie 52 m Łódź Złotno,Polesie Stare Złotno,2,320 000,52,6 154,10-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-po-remoncie-52-m-lodz-zlotno-ID48IEL.html#5c5aa864ea
Mieszkanie 4936 m2 na PRAWDZIWYM Julianowie,Bałuty,2,280 000,49.36,5 673,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-49-36-m2-na-prawdziwym-julianowie-ID48XBC.html#5c5aa864ea
Sprzedam mieszkanie,Polesie Stare Polesie,2,240 000,43,5 581,10-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-ID44Pc5.html#5c5aa864ea
3 pok. apartamentowiec wysoki standard wykończenia,Górna,3,424 000,53.08,7 988,10-12-2020,https://www.otodom.pl/pl/oferta/3-pok-apartamentowiec-wysoki-standard-wykonczenia-ID48hVM.html#5c5aa864ea
Mieszkanie na partezrze,Widzew,2,179 000,37,4 838,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-partezrze-ID48XwE.html#5c5aa864ea
M3 51m2 rozkładowe Bartoka!,Widzew,2,290 000,51,5 686,10-12-2020,https://www.otodom.pl/pl/oferta/m3-51m2-rozkladowe-bartoka-ID48XnS.html#5c5aa864ea
M4 54m2 Grota Roweckiego do odświeżenia!,Widzew,3,290 000,54,5 370,10-12-2020,https://www.otodom.pl/pl/oferta/m4-54m2-grota-roweckiego-do-odswiezenia-ID48Xng.html#5c5aa864ea
Rozkładowe M4 balkon wieżowiec os.Jagiełły,Bałuty,3,280 000,54,5 185,10-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m4-balkon-wiezowiec-os-jagielly-ID48Xnc.html#5c5aa864ea
49 m2 ul. Wólczańska c.o. miejskie parking,Śródmieście,2,255 000,49,5 204,10-12-2020,https://www.otodom.pl/pl/oferta/49-m2-ul-wolczanska-c-o-miejskie-parking-ID48XlI.html#5c5aa864ea
M4 Retkińska do wprowadzenia 4p/4p!,Polesie Retkinia,3,335 000,52.97,6 324,10-12-2020,https://www.otodom.pl/pl/oferta/m4-retkinska-do-wprowadzenia-4p-4p-ID48XlH.html#5c5aa864ea
Dwupokojowe mieszkanie z balkonem Łódź- Żabieniec,Bałuty,2,225 000,45.74,4 919,10-12-2020,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-lodz-zabieniec-ID48Xif.html#5c5aa864ea
Rozkładowe M3 balkon Żubardź,Bałuty Żubardź,2,219 000,46,4 761,10-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-balkon-zubardz-ID48Xi1.html#5c5aa864ea
Rozkładowe M3 na Teofilowie. 45m2.,Bałuty Teofilów,2,245 000,45,5 444,10-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-na-teofilowie-45m2-ID48Xh1.html#5c5aa864ea
3 pokojowe mieszkanie Zarzew atrakcyjna cena,Widzew,3,249 000,48,5 188,10-12-2020,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-zarzew-atrakcyjna-cena-ID48HZK.html#5c5aa864ea
Łódź Sienkiewicza 53 Piotrkowska bez PCC,Śródmieście,2,370 000,46,8 043,10-12-2020,https://www.otodom.pl/pl/oferta/lodz-sienkiewicza-53-piotrkowska-bez-pcc-ID48Xgh.html#5c5aa864ea
Mieszkanie 2 pok. po remoncie na Olechowie,Widzew,2,305 000,51,5 980,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-po-remoncie-na-olechowie-ID48c13.html#5c5aa864ea
Do sprzedaży piękne M-3 na Janowie,Widzew Janów,2,315 000,51.30,6 140,10-12-2020,https://www.otodom.pl/pl/oferta/do-sprzedazy-piekne-m-3-na-janowie-ID48X6x.html#5c5aa864ea
mieszkanie 42 m2 rewelacyjnie skomunikowane,Bałuty,2,230 000,42,5 476,10-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-42-m2-rewelacyjnie-skomunikowane-ID48Hhj.html#5c5aa864ea
M4 Po Remoncie Bałuty blisko Koziny Manufaktura,Bałuty,3,299 000,44.81,6 673,10-12-2020,https://www.otodom.pl/pl/oferta/m4-po-remoncie-baluty-blisko-koziny-manufaktura-ID48X3z.html#5c5aa864ea
Olechów/Janów apartamentowiec 2020 &quot;pod klucz&quot;,Widzew Janów,2,385 000,44.07,8 736,10-12-2020,https://www.otodom.pl/pl/oferta/olechow-janow-apartamentowiec-2020-pod-klucz-ID48lGR.html#c3b0d6d9ec
