Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
M3 w pełnym rozkładzie na Bałutach,Bałuty,2,240000,47,5106,23-12-2020,https://www.otodom.pl/pl/oferta/m3-w-pelnym-rozkladzie-na-balutach-ID498vr.html#1e952f8dd1
ZOBACZ FIZYCZNIE - Centrum/Widzew Teren Ogrodzony,Śródmieście,3,299000,48.91,6113,23-12-2020,https://www.otodom.pl/pl/oferta/zobacz-fizycznie-centrum-widzew-teren-ogrodzony-ID48VL3.html#1e952f8dd1
Mieszkanie 5050 Łódź,Górna Nowe Rokicie,2,310000,50.50,6139,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-50-50-m-lodz-ID498pA.html#1e952f8dd1
2 37 m Zarzew przy parku,Widzew Zarzew,2,207000,37,5595,23-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-37-m-zarzew-przy-parku-ID48Tjk.html#1e952f8dd1
M3 w prywatnej kamienicy za odstępne,Śródmieście,2,69000,54,1278,23-12-2020,https://www.otodom.pl/pl/oferta/m3-w-prywatnej-kamienicy-za-odstepne-ID498k1.html#1e952f8dd1
Mieszkanie3Łódź Retkinia+wiata parkingowa,Polesie Retkinia,3,299000,52.97,5645,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-lodz-retkinia-wiata-parkingowa-ID44KOK.html#5c5aa864ea
ŚWIĄTECZNA PROMOCJA . Małe z ogródkiem.,Widzew,2,251300,36.37,6910,23-12-2020,https://www.otodom.pl/pl/oferta/swiateczna-promocja-male-z-ogrodkiem-ID498jz.html#5c5aa864ea
Słoneczne rozkładowe 47m2 winda Łódź-Teofilów.,Bałuty Teofilów,2,279000,47,5936,23-12-2020,https://www.otodom.pl/pl/oferta/sloneczne-rozkladowe-47m2-winda-lodz-teofilow-ID47EWD.html#5c5aa864ea
1,Widzew Widzew-Wschód,1,275000,37.60,7314,23-12-2020,https://www.otodom.pl/pl/oferta/1-pokoj-ID498dk.html#5c5aa864ea
Rozkładowe M2 Na Kozinach,Polesie Koziny,1,185000,37.14,4981,23-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m2-na-kozinach-ID498by.html#5c5aa864ea
M 3 po kap.remonciebalkonnowe meble i Agd Park,Górna Dąbrowa,2,239000,37,6459,23-12-2020,https://www.otodom.pl/pl/oferta/m-3-po-kap-remoncie-balkon-nowe-meble-i-agd-park-ID4989K.html#5c5aa864ea
Mieszkanie z oknami na woonerf przy 6 Sierpnia!,Śródmieście,2,299000,52,5750,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-z-oknami-na-woonerf-przy-6-sierpnia-ID4988W.html#5c5aa864ea
Z balkonem w pełni rozkładowe,Bałuty,2,228000,38.30,5953,23-12-2020,https://www.otodom.pl/pl/oferta/z-balkonem-w-pelni-rozkladowe-ID4987g.html#5c5aa864ea
Apartament 3 pok.____Hot Oferta ___Rabat 24 000,Widzew,3,329617,50.74,6496,23-12-2020,https://www.otodom.pl/pl/oferta/apartament-3-pok-hot-oferta-rabat-24-000-ID4982z.html#5c5aa864ea
M3__Specjalna Hot oferta dla Państwa - Zapraszam,Śródmieście,3,353636,52.20,6775,23-12-2020,https://www.otodom.pl/pl/oferta/m3-specjalna-hot-oferta-dla-panstwa-zapraszam-ID4982u.html#5c5aa864ea
Miejsce postojowe naziemne i Smart Basic w cenie!!,Śródmieście,2,294484,40.89,7202,23-12-2020,https://www.otodom.pl/pl/oferta/miejsce-postojowe-naziemne-i-smart-basic-w-cenie-ID4982s.html#5c5aa864ea
Świeżo po remoncie 2 47 m2 z dużym balkonem,Bałuty,2,315000,47,6702,23-12-2020,https://www.otodom.pl/pl/oferta/swiezo-po-remoncie-2-pokoje-47-m2-z-duzym-balkonem-ID48zzQ.html#5c5aa864ea
Świeżo po remoncie 2 47 m2 z balkonem na Ju,Bałuty Julianów,2,315000,47,6702,23-12-2020,https://www.otodom.pl/pl/oferta/swiezo-po-remoncie-2-pokoje-47-m2-z-balkonem-na-ju-ID48CmJ.html#5c5aa864ea
Rozkładowe M3 na Dąbrowie! Pierwsze piętro!,Górna,2,235000,44.13,5325,23-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-na-dabrowie-pierwsze-pietro-ID497QD.html#5c5aa864ea
2 lub 3 z balkonem + garaż,Śródmieście,3,386900,53,7300,23-12-2020,https://www.otodom.pl/pl/oferta/2-lub-3-pokoje-z-balkonem-garaz-ID497OW.html#5c5aa864ea
Mieszkanie na sprzedaż 54 mkw Łódź Widzew,Widzew,3,339000,54.30,6243,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-54-mkw-lodz-widzew-ID497NK.html#5c5aa864ea
5 pokoi w Centrum miasta,Polesie,5 pokoi,420000,53,7925,23-12-2020,https://www.otodom.pl/pl/oferta/5-pokoi-w-centrum-miasta-ID497JK.html#5c5aa864ea
Mieszkanie M3 38 m Łódź górna- dąbrowa,Górna Dąbrowa,2,198000,38,5211,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m3-38-m-lodz-gorna-dabrowa-ID497dP.html#5c5aa864ea
Rozkładowe Mieszkanie Po Generalnym Remoncie,Górna,3,325000,50.53,6432,23-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-po-generalnym-remoncie-ID497CZ.html#5c5aa864ea
Rozkładowe M3 47 m2 na Bałutach,Bałuty,2,266000,46.96,5664,23-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-47-m2-na-balutach-ID497z1.html#5c5aa864ea
Rozkładowe M3 4816 m2 w okolicy manufaktury,Bałuty,2,245000,48.16,5087,23-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-48-16-m2-w-okolicy-manufaktury-ID497yY.html#5c5aa864ea
2 Pokoje 50 m2 Teren Ogrodzony Przy Parku!,Polesie,2,330000,49.70,6640,23-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-50-m2-teren-ogrodzony-przy-parku-ID491YF.html#5c5aa864ea
Słoneczne przestronne 3-pokojowe mieszkanie,Górna,3,282500,44,6420,23-12-2020,https://www.otodom.pl/pl/oferta/sloneczne-przestronne-3-pokojowe-mieszkanie-ID47jPX.html#c3b0d6d9ec
Przytulne mieszkanie w spokojnej okolicy,Bałuty,2,299000,54.90,5446,23-12-2020,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-w-spokojnej-okolicy-ID48hbq.html#c3b0d6d9ec
M4 4649m2 z balkonem Karolew,Polesie,2,248000,46.49,5334,23-12-2020,https://www.otodom.pl/pl/oferta/m4-46-49m2-z-balkonem-karolew-ID497sc.html#c3b0d6d9ec
po remoncie 2 Dabrowa,Górna,2,290000,44.50,6517,23-12-2020,https://www.otodom.pl/pl/oferta/po-remoncie-2-pokoje-dabrowa-ID497qN.html#c3b0d6d9ec
EWELIN II_&gt;Nowe mieszkania 3 pokojowe,łódzkie,3,304230,48.78,6237,23-12-2020,https://www.otodom.pl/pl/oferta/ewelin-ii-nowe-mieszkania-3-pokojowe-ID474D9.html#c3b0d6d9ec
Mieszkanie w centrum Łodzi  super inwestycja!!!,Śródmieście,3,233500,53,4406,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-lodzi-super-inwestycja-ID47B0J.html#c3b0d6d9ec
M-3 Karolew częściowy rozkład!,Polesie Karolew,2,215000,37.52,5730,23-12-2020,https://www.otodom.pl/pl/oferta/m-3-karolew-czesciowy-rozklad-ID497gq.html#c3b0d6d9ec
Mieszkanie Bałuty lutomierska 55m2,Bałuty,3,319000,55,5800,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-baluty-lutomierska-55m2-ID48DdT.html#c3b0d6d9ec
ok. Dworca Łódż-Kaliska,Polesie,2,206000,37.50,5493,23-12-2020,https://www.otodom.pl/pl/oferta/ok-dworca-lodz-kaliska-ID497ge.html#c3b0d6d9ec
Miejsce postojowe gratis! Rabat!,Śródmieście,3,344200,51.77,6649,23-12-2020,https://www.otodom.pl/pl/oferta/miejsce-postojowe-gratis-rabat-ID497cM.html#c3b0d6d9ec
Łódź przy Akademii Muzycznej,Polesie Stare Polesie,2,249000,50.64,4917,23-12-2020,https://www.otodom.pl/pl/oferta/lodz-przy-akademii-muzycznej-ID48D9P.html#c3b0d6d9ec
Atrakcyjne mieszkania w spokojnej zielonej okolicy,Bałuty,2,222516,35.32,6300,23-12-2020,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkania-w-spokojnej-zielonej-okolicy-ID4975U.html#c3b0d6d9ec
Apartament mieszkanie 22 balkony,Bałuty,2,286440,43.40,6600,23-12-2020,https://www.otodom.pl/pl/oferta/apartament-mieszkanie-2-pokoje-2-balkony-ID4974j.html#c3b0d6d9ec
Nowe 2-pokojowe mieszkanie na Więckowskiego 50 m2,Śródmieście,2,365000,50,7300,23-12-2020,https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-na-wieckowskiego-50-m2-ID4973t.html#c3b0d6d9ec
10 minut do centrum! Oferta dewelopera! 0%prowizji,Widzew,3,262000,38,6895,23-12-2020,https://www.otodom.pl/pl/oferta/10-minut-do-centrum-oferta-dewelopera-0-prowizji-ID4971K.html#c3b0d6d9ec
Przecena | parking gratis | świetna inwestycja,Górna,2,290292,41.08,7067,23-12-2020,https://www.otodom.pl/pl/oferta/przecena-parking-gratis-swietna-inwestycja-ID4971F.html#c3b0d6d9ec
Blisko centrum 2 2007 r. na sprzedaż,Widzew,2,332000,48,6917,23-12-2020,https://www.otodom.pl/pl/oferta/blisko-centrum-2-pokoje-2007-r-na-sprzedaz-ID490hw.html#c3b0d6d9ec
atrakcyjna oferta okol. Traktorowejrozkładbalkon,Bałuty Teofilów,2,205000,45,4556,23-12-2020,https://www.otodom.pl/pl/oferta/atrakcyjna-oferta-okol-traktorowej-rozklad-balkon-ID496MY.html#c3b0d6d9ec
M4-Łódź-Widzew-Zarzew,Widzew,3,299000,53,5642,23-12-2020,https://www.otodom.pl/pl/oferta/m4-lodz-widzew-zarzew-ID496Dj.html#c3b0d6d9ec
Bez prowizji i podatku Pcc! Komfortowe 2!,Górna,2,282000,39.76,7093,23-12-2020,https://www.otodom.pl/pl/oferta/bez-prowizji-i-podatku-pcc-komfortowe-2-pokoje-ID496tO.html#c3b0d6d9ec
2 Ciasna 7a - 4 piętro do odświeżenia,Górna,2,223000,45.85,4864,23-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-ciasna-7a-4-pietro-do-odswiezenia-ID496rG.html#c3b0d6d9ec
Mieszkanie 53 m2 3 1 piętro Retkinia,Polesie Retkinia,3,327000,53,6170,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-53-m2-3-pokoje-1-pietro-retkinia-ID496q3.html#c3b0d6d9ec
Ciche i spokojne mieszkanie z zielonym widokiem,Górna Dąbrowa,2,189900,36.74,5169,23-12-2020,https://www.otodom.pl/pl/oferta/ciche-i-spokojne-mieszkanie-z-zielonym-widokiem-ID496ja.html#c3b0d6d9ec
Nowe mieszkanie 1 pokojowe przy Ogrodowej Office,Śródmieście,1,290776,38.26,7600,23-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-1-pokojowe-przy-ogrodowej-office-ID45SUV.html#b817e36df5
Mieszkanie rozkładowe 3 Łódź Widzew Zarzew,Widzew Zarzew,3,349000,54,6463,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-rozkladowe-3-pokoje-lodz-widzew-zarzew-ID48XP7.html#b817e36df5
Rozkładowe M3 47m2 na Julianowie po remoncie,Bałuty Julianów,2,315000,47,6702,23-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-47m2-na-julianowie-po-remoncie-ID496hx.html#b817e36df5
Super Rekinia Olimpijska 11,Polesie Retkinia,3,310000,42.24,7339,23-12-2020,https://www.otodom.pl/pl/oferta/super-rekinia-olimpijska-11-ID48G6E.html#b817e36df5
Mieszkanie do wprowadzenia,Bałuty Teofilów,2,247000,38,6500,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-do-wprowadzenia-ID4962Q.html#b817e36df5
Mieszkanie - Łódź Bałuty,Bałuty,2,207000,44.70,4631,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-baluty-ID4961D.html#b817e36df5
Mieszkanie 2 45m2 na 4 Piętrze,Bałuty,2,283000,45.16,6267,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-45m2-na-4-pietrze-ID495Zy.html#b817e36df5
Przestronna kawalerka centrum,Śródmieście,1,245000,45,5444,23-12-2020,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-centrum-ID495Td.html#b817e36df5
Mieszkanie - Łódź Olechów,Widzew Olechów,2,305000,49.98,6102,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-olechow-ID495Sg.html#b817e36df5
Mieszkanie 2 50m2 na 2 Piętrze,Widzew Zarzew,2,270000,50,5400,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-50m2-na-2-pietrze-ID495Ht.html#b817e36df5
Rozkładowe trzy na Górnej!,Górna,3,299000,53,5642,23-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-trzy-pokoje-na-gornej-ID495CG.html#b817e36df5
ZOBACZ FIZYCZNIE - nowy budynek blisko Manufaktury,Śródmieście,3,297000,48.71,6097,23-12-2020,https://www.otodom.pl/pl/oferta/zobacz-fizycznie-nowy-budynek-blisko-manufaktury-ID495vX.html#b817e36df5
2 gotowe do zamieszkania /Retkinia-Północ,Polesie Retkinia,2,264000,42.42,6223,23-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-gotowe-do-zamieszkania-retkinia-polnoc-ID495t3.html#b817e36df5
Wyjątkowe mieszkanie blisko Góry Rudzkiej,Górna Ruda Pabianicka,2,265000,54,4907,23-12-2020,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-blisko-gory-rudzkiej-ID495sX.html#b817e36df5
2 38m z widokiem na Park Staromiejski,Bałuty,2,245000,38,6447,23-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-38m-z-widokiem-na-park-staromiejski-ID495sV.html#b817e36df5
Deweloperskie M-2 w Świątecznej promocji cenowej .,Śródmieście,2,268000,40.89,6554,23-12-2020,https://www.otodom.pl/pl/oferta/deweloperskie-m-2-w-swiatecznej-promocji-cenowej-ID495oX.html#b817e36df5
Nowe 3 w Centrum w Świątecznej promocji,Widzew,3,339480,54.28,6254,23-12-2020,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-w-centrum-w-swiatecznej-promocji-ID495oW.html#b817e36df5
M3 z pięknym widokiem Widzew loggia,Widzew,2,225000,38,5921,23-12-2020,https://www.otodom.pl/pl/oferta/m3-z-pieknym-widokiem-widzew-loggia-ID495jn.html#b817e36df5
Mieszkanie obok Manufaktury z balkonem francuskim,Śródmieście,1,200000,38,5263,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-obok-manufaktury-z-balkonem-francuskim-ID495dB.html#b817e36df5
Mieszkanie na sprzedaż Łódź Polesie Waryńskiego,Polesie,2,279000,45.30,6159,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-polesie-warynskiego-ID495b4.html#b817e36df5
M4 do wprowadzenia!,Górna,3,289000,47.22,6120,23-12-2020,https://www.otodom.pl/pl/oferta/m4-do-wprowadzenia-ID4955G.html#b817e36df5
Mieszkanie Retkinia-4242m2 - 2 pok piętro 10/11,Polesie Retkinia,2,286000,42.42,6742,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-retkinia-42-42m2-2-pok-pietro-10-11-ID494Uk.html#b817e36df5
Apartament 2019 r w stylu glamour!,Bałuty,3,415000,51,8137,23-12-2020,https://www.otodom.pl/pl/oferta/apartament-2019-r-w-stylu-glamour-ID494Sh.html#b817e36df5
Inwestycyjne mieszkanie 2pok. przy Manufakturze,Śródmieście,2,299963,37.97,7900,23-12-2020,https://www.otodom.pl/pl/oferta/inwestycyjne-mieszkanie-2pok-przy-manufakturze-ID45SWD.html#b52d4b1318
Rozkładowe M3 37 m2 do remontu na Bałutach,Bałuty,2,195000,37,5270,23-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-37-m2-do-remontu-na-balutach-ID494Qw.html#b52d4b1318
M3 rozkładowe na Bałutach,Bałuty,2,254490,51,4990,23-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-na-balutach-ID494Qu.html#b52d4b1318
2-pokojowe Piotrkowska- Prywatna kamienica,Śródmieście,2,5500,54,102,23-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-piotrkowska-prywatna-kamienica-ID494Q4.html#b52d4b1318
Dwa 42 m2 ul. Władysława Króla,Polesie Retkinia,2,263000,42.50,6188,23-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-42-m2-ul-wladyslawa-krola-ID494PC.html#b52d4b1318
1-pokojowe ul. Piotrkowska z CO- Prywatna kamienic,Śródmieście,1,5500,54,102,23-12-2020,https://www.otodom.pl/pl/oferta/1-pokojowe-ul-piotrkowska-z-co-prywatna-kamienic-ID494Pf.html#b52d4b1318
Dwa 40m2! Promocja!,Śródmieście,2,265090,40.29,6580,23-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-40m2-promocja-ID46bP7.html#b52d4b1318
Trzy 45m2 kup zanim ceny wzrosną!,Śródmieście,3,292806,44.91,6520,23-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-45m2-kup-zanim-ceny-wzrosna-ID45iae.html#b52d4b1318
Apartament 51m22-3 sypialnie! Dla studentów!,Śródmieście,3,309962,51.35,6036,23-12-2020,https://www.otodom.pl/pl/oferta/apartament-51m2-2-3-sypialnie-dla-studentow-ID46shb.html#b52d4b1318
Mieszkanie w apartamentowcu 40.89m2+ balkon!,Śródmieście,2,258095,40.89,6312,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-apartamentowcu-40-89m2-balkon-ID45N7X.html#b52d4b1318
Dwa 41m2 Promocja!,Śródmieście,2,258095,40.89,6312,23-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-41m2-promocja-ID48JVr.html#b52d4b1318
Wyprzedaż 3-pokojowych mieszkań. Wybierz najlepsze,Śródmieście,3,297000,48.37,6140,23-12-2020,https://www.otodom.pl/pl/oferta/wyprzedaz-3-pokojowych-mieszkan-wybierz-najlepsze-ID494Og.html#b52d4b1318
Pakiet mieszkań w promocyjnej cenie. Kup okazyjnie,Śródmieście,2,268000,41.10,6521,23-12-2020,https://www.otodom.pl/pl/oferta/pakiet-mieszkan-w-promocyjnej-cenie-kup-okazyjnie-ID494Oc.html#b52d4b1318
Piękne i przytulne mieszkanie na sprzedaż,łódzkie,2,285000,43,6628,23-12-2020,https://www.otodom.pl/pl/oferta/piekne-i-przytulne-mieszkanie-na-sprzedaz-ID494Jd.html#b52d4b1318
Umeblowane mieszkanie po częściowym remoncie,Bałuty Żabieniec,2,260000,46,5652,23-12-2020,https://www.otodom.pl/pl/oferta/umeblowane-mieszkanie-po-czesciowym-remoncie-ID494DX.html#b52d4b1318
Obejrzyj po Świętach kup przed Nowym Rokiem,Śródmieście,2,305000,51,5980,23-12-2020,https://www.otodom.pl/pl/oferta/obejrzyj-po-swietach-kup-przed-nowym-rokiem-ID494tZ.html#b52d4b1318
M3 rozkładowe 45m2 Rojna Teofilów 2 pok. parter,Bałuty Teofilów,2,229000,45,5089,23-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-45m2-rojna-teofilow-2-pok-parter-ID484rZ.html#b52d4b1318
2 tuż przy Manufakturze,Bałuty,2,240000,37.30,6434,23-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-tuz-przy-manufakturze-ID4946P.html#b52d4b1318
3 na Retkini I p. loggia,Polesie Retkinia,3,327000,53,6170,23-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-na-retkini-i-p-loggia-ID4946O.html#b52d4b1318
Dwa Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,2,257980,40.36,6392,23-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-centrum-przy-politechnice-lodzkiej-ID4946p.html#b52d4b1318
Trzy Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,3,313540,51.35,6106,23-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-w-centrum-przy-politechnice-lodzkiej-ID4946l.html#b52d4b1318
Trzy w Apartamentowcu Centrum-Widzew !!!,Śródmieście,3,305760,51.61,5924,23-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-w-apartamentowcu-centrum-widzew-ID4945T.html#b52d4b1318
Trzy Centrum-Widzew RABAT 49.000 !!!,Śródmieście,3,288900,48.91,5907,23-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-centrum-widzew-rabat-49-000-ID4945P.html#b52d4b1318
Mieszkanie przy Uniwersyteckiej - Łódź,Śródmieście,2,298000,47.80,6234,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-przy-uniwersyteckiej-lodz-ID48Yhj.html#b52d4b1318
Łódź julianów casa mia 435m2 2,Bałuty Julianów,2,450000,43.50,10345,23-12-2020,https://www.otodom.pl/pl/oferta/lodz-julianow-casa-mia-43-5m2-2-pokoje-ID4942r.html#b52d4b1318
Mieszknie M3 świetna lokalizacja/Widzew od zaraz,Widzew Widzew-Wschód,2,275000,44.50,6180,23-12-2020,https://www.otodom.pl/pl/oferta/mieszknie-m3-swietna-lokalizacja-widzew-od-zaraz-ID495Yb.html#31613ff3c1
2 pokojowe mieszkanie po remoncie,Górna,2,295000,48.62,6067,23-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-po-remoncie-ID49eDU.html#31613ff3c1
M4-Polesie-Retkinia,Polesie Retkinia,3,339000,53,6396,23-12-2020,https://www.otodom.pl/pl/oferta/m4-polesie-retkinia-ID493Kq.html#31613ff3c1
M3 Łódź-Widzew,Widzew,2,225000,37,6081,23-12-2020,https://www.otodom.pl/pl/oferta/m3-lodz-widzew-ID493Iq.html#31613ff3c1
2 rozkładowe Teofilów,Bałuty,2,260000,45,5778,23-12-2020,https://www.otodom.pl/pl/oferta/2-rozkladowe-pokoje-teofilow-ID493zg.html#31613ff3c1
Zarzew M4 48m2/balkon/winda do własnej aranżacji,Widzew Zarzew,3,249000,48,5188,23-12-2020,https://www.otodom.pl/pl/oferta/zarzew-m4-48m2-balkon-winda-do-wlasnej-aranzacji-ID493wY.html#31613ff3c1
Wyprzedaż 2020! 49m2+balkon 9m2!,Śródmieście,3,292484,48.91,5980,23-12-2020,https://www.otodom.pl/pl/oferta/wyprzedaz-2020-49m2-balkon-9m2-ID48cj7.html#31613ff3c1
50m2 3pokojewyprzedaż do końca 2020!,Śródmieście,1,313369,50.03,6264,23-12-2020,https://www.otodom.pl/pl/oferta/50m2-3pokoje-wyprzedaz-do-konca-2020-ID48ke9.html#31613ff3c1
49m2+balkon 9m2 trzy!,Śródmieście,3,292484,48.91,5980,23-12-2020,https://www.otodom.pl/pl/oferta/49m2-balkon-9m2-trzy-pokoje-ID48JIw.html#31613ff3c1
Przestronne mieszkanie na parterze.,Górna Dąbrowa,3,250000,47,5319,23-12-2020,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-parterze-ID493ro.html#31613ff3c1
M3 Łódź Dąbrowa BEZPOŚREDNIO do negocjacji,Górna Dąbrowa,2,219000,37,5919,23-12-2020,https://www.otodom.pl/pl/oferta/m3-lodz-dabrowa-bezposrednio-do-negocjacji-ID483AE.html#31613ff3c1
M-4 Retkinia - LOGGIA,łódzkie,3,327000,53,6170,23-12-2020,https://www.otodom.pl/pl/oferta/m-4-retkinia-loggia-ID493f1.html#31613ff3c1
Loft w centrum ul. Gdańska 48m wysokości,Śródmieście,3,285700,51.15,5586,23-12-2020,https://www.otodom.pl/pl/oferta/loft-w-centrum-ul-gdanska-4-8m-wysokosci-ID47XUE.html#31613ff3c1
51m2 w Centrum Gdańska/Zielona 48m wysokości,Śródmieście,3,287070,51.15,5612,23-12-2020,https://www.otodom.pl/pl/oferta/51m2-w-centrum-gdanska-zielona-4-8m-wysokosci-ID48u1q.html#31613ff3c1
Mieszkanie A2.M.03 Łódź Śródmieście4183m2,Śródmieście,1,286536,41.83,6850,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-a2-m-03-lodz-srodmiescie-41-83m2-ID3FTnm.html#31613ff3c1
Rozkładowe M4 w dobrym punkcie Łodzi,Górna,3,299000,53,5642,23-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m4-w-dobrym-punkcie-lodzi-ID49306.html#31613ff3c1
M3 rozkładowe na Bałutach do remontu,Bałuty,2,232000,45,5156,23-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-na-balutach-do-remontu-ID492VG.html#31613ff3c1
M-3 wyjątkowe po generalnym remoncie Widzew,Widzew,2,329500,51.50,6398,23-12-2020,https://www.otodom.pl/pl/oferta/m-3-wyjatkowe-po-generalnym-remoncie-widzew-ID492VB.html#31613ff3c1
M3 JULIANÓW-atrakcyjne po generalnym remoncie.,Bałuty,2,315000,47,6702,23-12-2020,https://www.otodom.pl/pl/oferta/m3-julianow-atrakcyjne-po-generalnym-remoncie-ID492Fr.html#31613ff3c1
10 min do Centrum obok parku,Widzew,2,262200,35.50,7386,23-12-2020,https://www.otodom.pl/pl/oferta/10-min-do-centrum-obok-parku-ID492zv.html#31613ff3c1
trzy/loggia/Park Podolski!,Widzew Zarzew,3,249000,48,5188,23-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-loggia-park-podolski-ID492sQ.html#31613ff3c1
Nowe mieszkanie blisko centrum,Widzew,3,345699,48.69,7100,23-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-blisko-centrum-ID492pd.html#31613ff3c1
Rabat 20 Tysięcy ! Politechnika Łódzka centrum,Polesie Retkinia,3,329000,51,6451,23-12-2020,https://www.otodom.pl/pl/oferta/rabat-20-tysiecy-politechnika-lodzka-centrum-ID48WNy.html#31613ff3c1
Kawalerka blisko centrum po generalnym remoncie!,Górna,1,195000,39,5000,23-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-blisko-centrum-po-generalnym-remoncie-ID49dy8.html#789d7bfe9a
Nowe wygodne 3 pokojowe przy Obywatelskiej- HIT!,łódzkie,3,304230,48.78,6237,23-12-2020,https://www.otodom.pl/pl/oferta/nowe-wygodne-3-pokojowe-przy-obywatelskiej-hit-ID476O7.html#789d7bfe9a
EWELIN II_&gt;Nowe mieszkania 3 pokojowe,łódzkie,3,304230,48.78,6237,23-12-2020,https://www.otodom.pl/pl/oferta/ewelin-ii-nowe-mieszkania-3-pokojowe-ID474D9.html#789d7bfe9a
Rabat 20 Tysięcy | 2 balkony| Blisko centrum,Polesie Retkinia,3,312334,44.91,6955,23-12-2020,https://www.otodom.pl/pl/oferta/rabat-20-tysiecy-2-balkony-blisko-centrum-ID48VXr.html#789d7bfe9a
Mieszkanie po remoncie na Teofilowie,Bałuty,2,229000,38,6026,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-na-teofilowie-ID492kn.html#789d7bfe9a
M4 47m2 z balkonem Dąbrowa,Górna Dąbrowa,3,289000,47,6149,23-12-2020,https://www.otodom.pl/pl/oferta/m4-47m2-z-balkonem-dabrowa-ID492k6.html#789d7bfe9a
Mieszkanie w doskonałej lokalizacji,Widzew,2,224000,35,6400,23-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-doskonalej-lokalizacji-ID492iq.html#789d7bfe9a
