Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Apartamenty Piłsudskiego | mieszkanie 2.A.7.5,Widzew,2,344086,42.09,8175,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-5-ID49oYL.html
Apartamenty Piłsudskiego | mieszkanie 2.A.7.6,Widzew,3,400315,54.28,7375,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-6-ID49oYH.html
Apartamenty Piłsudskiego | mieszkanie 2.A.7.7,Widzew,3,409665,52.86,7750,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-7-ID49oYG.html
Apartamenty Piłsudskiego | mieszkanie 2.B.0.2,Widzew,2,280686,34.44,8150,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-0-2-ID49oYD.html
Apartamenty Piłsudskiego | mieszkanie 2.B.0.6,Widzew,2,285576,35.04,8150,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-0-6-ID49oYw.html
Apartamenty Piłsudskiego | mieszkanie 2.B.0.7,Widzew,4,386340,56.40,6850,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-0-7-ID49oYl.html
Apartamenty Piłsudskiego | mieszkanie 2.B.0.9,Widzew,1,259098,27.86,9300,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-0-9-ID49oYc.html
Apartamenty Piłsudskiego | mieszkanie 2.B.1.2,Widzew,2,282408,34.44,8200,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-1-2-ID49oY3.html
Apartamenty Piłsudskiego | mieszkanie 2.B.1.6,Widzew,2,287328,35.04,8200,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-1-6-ID49oXV.html
Apartamenty Piłsudskiego | mieszkanie 2.B.1.7,Widzew,4,391782,56.78,6900,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-1-7-ID49oXO.html
Apartamenty Piłsudskiego | mieszkanie 2.B.1.8,Widzew,4,451881,65.49,6900,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-1-8-ID49oXF.html
Apartamenty Piłsudskiego | mieszkanie 2.B.2.2,Widzew,2,284130,34.44,8250,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-2-2-ID49oXA.html
Apartamenty Piłsudskiego | mieszkanie 2.B.2.6,Widzew,2,289080,35.04,8250,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-2-6-ID49oXy.html
Apartamenty Piłsudskiego | mieszkanie 2.B.2.7,Widzew,4,394621,56.78,6950,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-2-7-ID49oXx.html
Apartamenty Piłsudskiego | mieszkanie 2.B.3.2,Widzew,2,285852,34.44,8300,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-3-2-ID49oXs.html
Apartamenty Piłsudskiego | mieszkanie 2.B.3.6,Widzew,2,290832,35.04,8300,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-3-6-ID49oXq.html
Apartamenty Piłsudskiego | mieszkanie 2.B.3.7,Widzew,4,397460,56.78,7000,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-3-7-ID49oXo.html
Apartamenty Piłsudskiego | mieszkanie 2.B.4.2,Widzew,2,287574,34.44,8350,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-4-2-ID49oXn.html
Apartamenty Piłsudskiego | mieszkanie 2.B.4.7,Widzew,4,400299,56.78,7050,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-4-7-ID49oXm.html
Mieszkanie Osiedle Liściasta Park,Bałuty,2,375000,47.50,7895,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-osiedle-lisciasta-park-ID48Shv.html
Apartamenty Piłsudskiego | mieszkanie 2.B.4.9,Widzew,2,297662,38.91,7650,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-4-9-ID49oXj.html
Apartamenty Piłsudskiego | mieszkanie 2.B.5.2,Widzew,2,289296,34.44,8400,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-5-2-ID49oXg.html
Apartamenty Piłsudskiego | mieszkanie 2.B.5.6,Widzew,2,294336,35.04,8400,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-5-6-ID49oXf.html
Apartamenty Piłsudskiego | mieszkanie 2.B.5.7,Widzew,4,403138,56.78,7100,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-5-7-ID49oXe.html
Apartamenty Piłsudskiego | mieszkanie 2.B.6.3,Widzew,2,324105,41.82,7750,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-6-3-ID49oXb.html
Apartamenty Piłsudskiego | mieszkanie 2.B.6.6,Widzew,2,296088,35.04,8450,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-6-6-ID49oX9.html
Apartamenty Piłsudskiego | mieszkanie 2.B.6.7,Widzew,4,410236,56.78,7225,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-6-7-ID49oX5.html
Apartamenty Piłsudskiego | mieszkanie 2.B.7.1,Widzew,2,307996,37.22,8275,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-7-1-ID49oVH.html
Apartamenty Piłsudskiego | mieszkanie 2.B.7.2,Widzew,2,299628,34.44,8700,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-7-2-ID49oVD.html
Apartamenty Piłsudskiego | mieszkanie 2.B.7.3,Widzew,2,338742,41.82,8100,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-7-3-ID49oVA.html
Apartamenty Piłsudskiego | mieszkanie 2.B.7.4,Widzew,2,295845,35.86,8250,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-7-4-ID49oVt.html
Apartamenty Piłsudskiego | mieszkanie 2.B.7.6,Widzew,2,303096,35.04,8650,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-7-6-ID49oVs.html
Apartamenty Piłsudskiego | mieszkanie 2.B.7.7,Widzew,4,432948,56.78,7625,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-7-7-ID49oVq.html
Apartamenty Piłsudskiego | mieszkanie 2.B.7.9,Widzew,2,317034,39.14,8100,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-7-9-ID49oVl.html
Mieszkanie 2 pokojowe na 10 piętrze,Bałuty,2,239000,46.55,5134,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-10-pietrze-ID49oWU.html
3 os. Retkinia - rozkładowe/pierwsze piętro,Polesie,3,316000,54,5852,05-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-os-retkinia-rozkladowe-pierwsze-pietro-ID49oWh.html
NOWA PRZĘDZALNIA komfortowe mieszkanie 5314,Polesie,3,377294,53.14,7100,05-01-2021,https://www.otodom.pl/pl/oferta/nowa-przedzalnia-komfortowe-mieszkanie-53-14-m-ID49oW4.html
Rustykalne M-3 na Dąbrowie ul.Umińskiego,Górna Dąbrowa,2,256000,37,6919,05-01-2021,https://www.otodom.pl/pl/oferta/rustykalne-m-3-na-dabrowie-ul-uminskiego-ID49oUV.html
kawalerka na Widzewie duża loggia pełen rozkład,Widzew,1,265000,37.60,7048,05-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-na-widzewie-duza-loggia-pelen-rozklad-ID49oUm.html
3 Zarzew po remoncie,Widzew Zarzew,3,329000,54,6093,05-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-zarzew-po-remoncie-ID49oU5.html
Przestronne mieszkanie na osiedlu Widzew-Wschód,Widzew,5 pokoi,425000,82.93,5125,05-01-2021,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-osiedlu-widzew-wschod-ID49oT3.html
Mieszkanie z ogrodem w budynku dwurodzinnym,Górna Nowe Rokicie,4,550000,171.29,3211,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodem-w-budynku-dwurodzinnym-ID49oT2.html
Idealne mieszkanie dla singla,Górna,2,225000,27.22,8266,05-01-2021,https://www.otodom.pl/pl/oferta/idealne-mieszkanie-dla-singla-ID49oR5.html
POLESIE / ZŁOTNO - Nowy apartamentowiec - 5100/mkw,Polesie,2,217620,36.27,6000,05-01-2021,https://www.otodom.pl/pl/oferta/polesie-zlotno-nowy-apartamentowiec-5100-mkw-ID49nyb.html
Apartamenty Piłsudzkiego | mieszkanie 2.B.0.3,Widzew,2,311559,41.82,7450,05-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudzkiego-mieszkanie-2-b-0-3-ID49oR3.html
Mieszkanie 4603 Łódź,Widzew Widzew-Wschód,2,254000,46.03,5518,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-46-03-m-lodz-ID49oMb.html
4 2 m.parking. nowe osiedle Centrum,Polesie,4,731900,91.50,7999,05-01-2021,https://www.otodom.pl/pl/oferta/4-pokoje-2-m-parking-nowe-osiedle-centrum-ID49oKv.html
Mieszkanie 4509 Łódź,Widzew,2,285000,45.09,6321,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-45-09-m-lodz-ID49oGs.html
M3 Retkinia parter,Polesie,2,243000,42.42,5728,05-01-2021,https://www.otodom.pl/pl/oferta/m3-retkinia-parter-ID49oG1.html
Mieszkanie Łódź Retkinia 31m² Bezpośrednio,Polesie Retkinia,1,199000,31,6419,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-retkinia-31m-bezposrednio-ID49oDt.html
Wyjątkowy apartament z pełnym umeblowaniem,Polesie,3,469000,60,7817,05-01-2021,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-z-pelnym-umeblowaniem-ID49oCT.html
Przestronne mieszkanie w super lokalizacji !!!,Górna,4,369000,79,4671,05-01-2021,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-super-lokalizacji-ID49oCQ.html
Tbs Pomorska 42 m jednopokojowe,Widzew Nowosolna,1,63000,42,1500,05-01-2021,https://www.otodom.pl/pl/oferta/tbs-pomorska-42-m-jednopokojowe-ID49oBz.html
Bezpośrednio m4 Dąbrowa,Górna Dąbrowa,3,285000,47,6064,05-01-2021,https://www.otodom.pl/pl/oferta/bezposrednio-m4-dabrowa-ID49oAb.html
Retkinia klimatyzacja loggia,Polesie,2,310000,49,6327,05-01-2021,https://www.otodom.pl/pl/oferta/retkinia-klimatyzacja-loggia-ID49oxn.html
2 48m2 Widzew Wschód Czajkowskiego,Widzew Widzew-Wschód,2,275000,48,5729,05-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-48m2-widzew-wschod-czajkowskiego-ID49ox7.html
Mieszkanie 38m2,Bałuty,1,220000,38,5789,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-38m2-ID49ovx.html
M-2 Karolew 1 piętro z balkonem,Polesie Karolew,1,180000,27,6667,05-01-2021,https://www.otodom.pl/pl/oferta/m-2-karolew-1-pietro-z-balkonem-ID49ovo.html
Kawalerka na Retkini,Polesie,1,217000,30.94,7014,05-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-na-retkini-ID49owM.html
M3 z balkonem na Teofilowie blisko dworzec PKP,Bałuty Teofilów,2,195000,37.60,5186,05-01-2021,https://www.otodom.pl/pl/oferta/m3-z-balkonem-na-teofilowie-blisko-dworzec-pkp-ID49ow5.html
M-4 Widzew - Wschód,Widzew,3,341000,56,6089,05-01-2021,https://www.otodom.pl/pl/oferta/m-4-widzew-wschod-ID49ow0.html
Super Lokalizacjia Nieruchomości,Śródmieście,4,449000,90,4989,05-01-2021,https://www.otodom.pl/pl/oferta/super-lokalizacjia-nieruchomosci-ID49ouW.html
Przytulne M3 z balkonem do własnej aranżacji,Bałuty Teofilów,2,185000,37,5000,05-01-2021,https://www.otodom.pl/pl/oferta/przytulne-m3-z-balkonem-do-wlasnej-aranzacji-ID49ouU.html
M-3 z widokiem na piękną panoramę miasta,Górna Chojny,2,239000,45.83,5215,05-01-2021,https://www.otodom.pl/pl/oferta/m-3-z-widokiem-na-piekna-panorame-miasta-ID49ouJ.html
MANUFAKTURA - kawalerki z balkonami - NOWY BLOK,Śródmieście,1,172000,25.21,6823,05-01-2021,https://www.otodom.pl/pl/oferta/manufaktura-kawalerki-z-balkonami-nowy-blok-ID49lyI.html
M-4 Marysińska III p rozkładowe,Bałuty,3,340000,57,5965,05-01-2021,https://www.otodom.pl/pl/oferta/m-4-marysinska-iii-p-rozkladowe-ID43vdL.html
Kupujacy Bez Prowizji .Super Lokalizacja.,Polesie Retkinia,2,265000,42,6310,05-01-2021,https://www.otodom.pl/pl/oferta/kupujacy-bez-prowizji-super-lokalizacja-ID49otg.html
Sprzedam 2 pokojowe mieszkanie okolice Manufaktury,Bałuty,2,220000,44.50,4944,05-01-2021,https://www.otodom.pl/pl/oferta/sprzedam-2-pokojowe-mieszkanie-okolice-manufaktury-ID49ore.html
M-4 blisko Manufaktury,Polesie Koziny,3,295000,56.60,5212,05-01-2021,https://www.otodom.pl/pl/oferta/m-4-blisko-manufaktury-ID49ohX.html
Zadbane mieszkanie do wprowadzenia od zaraz,Bałuty,2,260000,47,5532,05-01-2021,https://www.otodom.pl/pl/oferta/zadbane-mieszkanie-do-wprowadzenia-od-zaraz-ID49oau.html
Nowe bloki Atal 46m2 Zamknięte osiedle Ochrona,Polesie Retkinia,1,239000,46,5196,05-01-2021,https://www.otodom.pl/pl/oferta/nowe-bloki-atal-46m2-zamkniete-osiedle-ochrona-ID49o95.html
Nowoczesne M-3 po remoncie Teofilów BEZPOŚREDNIO,Bałuty Teofilów,2,278000,45,6178,05-01-2021,https://www.otodom.pl/pl/oferta/nowoczesne-m-3-po-remoncie-teofilow-bezposrednio-ID49o5N.html
Mieszkanie 63 Łódź,Bałuty,3,385000,63,6111,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-63-m-lodz-ID49o40.html
Mieszkanie 2pokoje + kuchnia - Zawiszy Czarnego,Bałuty,2,320000,58.90,5433,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-2pokoje-kuchnia-zawiszy-czarnego-ID49o3u.html
Mieszkanie z 30 m2 tarasem,Bałuty,2,460000,63.34,7262,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-30-m2-tarasem-ID49nXg.html
Na sprzedaż Kawalerka w świetnej lokalizacji !,Śródmieście,2,283999,38.33,7409,05-01-2021,https://www.otodom.pl/pl/oferta/na-sprzedaz-kawalerka-w-swietnej-lokalizacji-ID49nVx.html
Mieszkanie M4 58m2 Łódź zarzew sprzedam.,Widzew Zarzew,3,299000,58,5155,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-m4-58m2-lodz-zarzew-sprzedam-ID49nSe.html
Pracownia plastyczna/mieszkanie,Bałuty,2,330000,55,6000,05-01-2021,https://www.otodom.pl/pl/oferta/pracownia-plastyczna-mieszkanie-ID49nPT.html
M-4 3-pokojowe 48m okolice Czerwonego Rynku,Górna,3,278000,48,5792,05-01-2021,https://www.otodom.pl/pl/oferta/m-4-3-pokojowe-48m-okolice-czerwonego-rynku-ID49nPS.html
Rozkładowe mieszkanie ul. Retkińska 135,Polesie Retkinia,3,292000,53,5509,05-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-ul-retkinska-135-ID49nO2.html
Kawalerka w wysokim standardzie na teofilowie,Bałuty Teofilów,1,213000,27.38,7779,05-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-w-wysokim-standardzie-na-teofilowie-ID49nMN.html
3 na parterze po remoncie.,Górna,3,286000,55.30,5172,05-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-na-parterze-po-remoncie-ID49nM6.html
3 po generalnym remoncie,Polesie,3,278000,64.70,4297,05-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-po-generalnym-remoncie-ID49nLi.html
3 sypialnie i salon + BALKON po remoncie,Polesie,4,361000,87.90,4107,05-01-2021,https://www.otodom.pl/pl/oferta/3-sypialnie-i-salon-balkon-po-remoncie-ID49nL8.html
Apartament 46m + Garaż - Arboretum Łukasińskiego,Górna,2,372000,46.14,8062,05-01-2021,https://www.otodom.pl/pl/oferta/apartament-46m-garaz-arboretum-lukasinskiego-ID49nH8.html
Mieszkanie 7115 Łódź,Górna,3,560000,71.15,7871,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-71-15-m-lodz-ID49nGO.html
Mieszkanie 3-pokojowe w centrum Łodzi.,Śródmieście,3,533888,89.13,5990,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-w-centrum-lodzi-ID49nCt.html
11 Listopada 29 Łódź 4 piętro okazyjna cena,Bałuty Radogoszcz,4,305000,64,4766,05-01-2021,https://www.otodom.pl/pl/oferta/11-listopada-29-lodz-4-pietro-okazyjna-cena-ID49nzU.html
Nowoczesny segment _ ostatnie wolne domy!,Bałuty,4,495000,89.46,5533,05-01-2021,https://www.otodom.pl/pl/oferta/nowoczesny-segment-ostatnie-wolne-domy-ID49kWB.html
Mieszkanie w inwestycji Oliwkowe 59 PROMOCJA,Widzew Zarzew,3,445942,84.14,5300,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-oliwkowe-59-promocja-ID41Fd7.html
Dzień Otwarty 7.01 czwartek,Polesie Retkinia,3,319000,52.97,6022,05-01-2021,https://www.otodom.pl/pl/oferta/dzien-otwarty-7-01-czwartek-ID49nzM.html
2 pokojowe mieszkanie po generalnym remoncie,Górna Dąbrowa,2,265000,44,6023,05-01-2021,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-po-generalnym-remoncie-ID49nz9.html
POLESIE / ZŁOTNO - Nowy apartamentowiec - 5100/mkw,Polesie,2,337067,57.13,5900,05-01-2021,https://www.otodom.pl/pl/oferta/polesie-zlotno-nowy-apartamentowiec-5100-mkw-ID49nxX.html
POLESIE - 1-4 pok - Nowy Apartamentowiec - PARKING,Polesie,4,347500,56.13,6191,05-01-2021,https://www.otodom.pl/pl/oferta/polesie-1-4-pok-nowy-apartamentowiec-parking-ID49nxM.html
POLESIE - 1-4 pok - Nowy Apartamentowiec - PARKING,Polesie,3,300950,49,6142,05-01-2021,https://www.otodom.pl/pl/oferta/polesie-1-4-pok-nowy-apartamentowiec-parking-ID49nxJ.html
POLITECHNIKI / CENTRUM - 1 - 4 pok Nowy Apartament,Śródmieście,2,255500,40,6388,05-01-2021,https://www.otodom.pl/pl/oferta/politechniki-centrum-1-4-pok-nowy-apartament-ID49nxh.html
POLITECHNIKA ŁÓDZKA 2pok z balkonem i b.d widokiem,Śródmieście,2,251100,35,7174,05-01-2021,https://www.otodom.pl/pl/oferta/politechnika-lodzka-2pok-z-balkonem-i-b-d-widokiem-ID49nx7.html
WIOSNA 21 - Manufaktura - Nowy Blok - 3pok+balkon,Śródmieście,3,294000,49,6000,05-01-2021,https://www.otodom.pl/pl/oferta/wiosna-21-manufaktura-nowy-blok-3pok-balkon-ID49nvx.html
Sprzedam M3 po remoncie,Bałuty,2,249000,38,6553,05-01-2021,https://www.otodom.pl/pl/oferta/sprzedam-m3-po-remoncie-ID49nwW.html
Przestronne mieszkanie Śródmieście,Śródmieście,2,329000,44.91,7326,05-01-2021,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-srodmiescie-ID49nrk.html
4-pokoje 2 miejsca postojowe rolety zew,Bałuty Kochanówka,4,405000,68.46,5916,05-01-2021,https://www.otodom.pl/pl/oferta/4-pokoje-2-miejsca-postojowe-rolety-zew-ID49nqQ.html
M3 Retkinia świetna lokalizacja wysoki standard,Polesie Retkinia,3,315000,42.42,7426,05-01-2021,https://www.otodom.pl/pl/oferta/m3-retkinia-swietna-lokalizacja-wysoki-standard-ID49nlT.html
Sprzedam bezpośrednio po generalnym remoncie,Górna Chojny,3,310000,51.05,6072,05-01-2021,https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-po-generalnym-remoncie-ID49njC.html
Mieszkanie 14936 Łódź,Bałuty,5 pokoi,1150000,149.36,7700,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-149-36-m-lodz-ID49ndV.html
Mieszkanie 47 Łódź,Górna Kurak,3,310000,47,6596,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-47-m-lodz-ID49n85.html
M3 z balkonem Retkinia,Polesie Retkinia,2,260000,43,6047,05-01-2021,https://www.otodom.pl/pl/oferta/m3-z-balkonem-retkinia-ID49n6V.html
Mieszkanie 44 Łódź,łódzkie,2,258000,44,5864,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-44-m-lodz-ID49n3b.html
Novo Park II,Polesie,3,356967,61.02,5850,05-01-2021,https://www.otodom.pl/pl/oferta/novo-park-ii-ID49mT2.html
Apartament 4 pok. - Zapraszam na spotkanie – Rabat,Widzew,4,378890,56.40,6718,05-01-2021,https://www.otodom.pl/pl/oferta/apartament-4-pok-zapraszam-na-spotkanie-rabat-ID49mSG.html
Apartament 2 pok. Smart Home – Zapraszam,Widzew,2,320510,41.56,7712,05-01-2021,https://www.otodom.pl/pl/oferta/apartament-2-pok-smart-home-zapraszam-ID49mSE.html
Apartament 2 pok.- Rabat 21 000 ____Zapraszam,Widzew,2,306894,41.56,7384,05-01-2021,https://www.otodom.pl/pl/oferta/apartament-2-pok-rabat-21-000-zapraszam-ID49mSB.html
Wyjątkowa Hot Oferta dla Państwa - Zapraszam,Śródmieście,3,324479,47.75,6795,05-01-2021,https://www.otodom.pl/pl/oferta/wyjatkowa-hot-oferta-dla-panstwa-zapraszam-ID49mSA.html
Kuchnia z oknem. Duży balkon. Narożne. Słonecze.,Śródmieście,4,339506,56.34,6026,05-01-2021,https://www.otodom.pl/pl/oferta/kuchnia-z-oknem-duzy-balkon-narozne-slonecze-ID49mRD.html
Najtańsze dostępne. Idealne dla pary/rodziny.,Śródmieście,3,299900,48.55,6177,05-01-2021,https://www.otodom.pl/pl/oferta/najtansze-dostepne-idealne-dla-pary-rodziny-ID49mRC.html
Najtańsza kawalerka. Kup przed podwyżką&gt;&gt;,Śródmieście,1,195069,27.44,7109,05-01-2021,https://www.otodom.pl/pl/oferta/najtansza-kawalerka-kup-przed-podwyzka-ID49mRB.html
Kup przed podwyżką. Blisko Politechnika Łódzka&gt;,Śródmieście,2,267000,41.05,6504,05-01-2021,https://www.otodom.pl/pl/oferta/kup-przed-podwyzka-blisko-politechnika-lodzka-ID49mRy.html
M3-Łódź-Polesie-Koziny,Polesie Koziny,2,195000,37,5270,05-01-2021,https://www.otodom.pl/pl/oferta/m3-lodz-polesie-koziny-ID49mLS.html
1 Piętro dwa loggia pełen rozkład.,Polesie,2,250000,43,5814,05-01-2021,https://www.otodom.pl/pl/oferta/1-pietro-dwa-pokoje-loggia-pelen-rozklad-ID49mKv.html
Mieszkanie 24 Łódź,Polesie Retkinia,2,55000,24,2292,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-24-m-lodz-ID49mFj.html
Apartament Osiedle Pojezierska,Bałuty,3,560000,71,7887,05-01-2021,https://www.otodom.pl/pl/oferta/apartament-osiedle-pojezierska-ID49mEQ.html
Nowy apartamentowiec w centrum miasta,Śródmieście Radiostacja,2,350000,39.78,8798,05-01-2021,https://www.otodom.pl/pl/oferta/nowy-apartamentowiec-w-centrum-miasta-ID49mEK.html
3 rozkładowe Retkinia,Polesie,3,337000,53,6358,05-01-2021,https://www.otodom.pl/pl/oferta/3-rozkladowe-pokoje-retkinia-ID49mEA.html
Centrum  drugie piętro balkon ogrodzony teren,Śródmieście,2,298000,47.80,6234,05-01-2021,https://www.otodom.pl/pl/oferta/centrum-drugie-pietro-balkon-ogrodzony-teren-ID49mE6.html
Mieszkanie 35 Łódź,Polesie Retkinia,2,65000,35,1857,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-35-m-lodz-ID49mDi.html
M3__Specjalna Hot oferta dla Państwa - Zapraszam,Śródmieście,3,326791,49.14,6650,05-01-2021,https://www.otodom.pl/pl/oferta/m3-specjalna-hot-oferta-dla-panstwa-zapraszam-ID49mA0.html
KAMIENICA Centrum ogrzewanie miejskie,Śródmieście,3,390000,108.45,3596,05-01-2021,https://www.otodom.pl/pl/oferta/kamienica-centrum-ogrzewanie-miejskie-ID49mx4.html
Widzew wschód 2 balkon loggia.,Widzew,2,299000,54.33,5503,05-01-2021,https://www.otodom.pl/pl/oferta/widzew-wschod-2-pokoje-balkon-loggia-ID49mvj.html
Dwa blok z cegły balkon Żubardź,Bałuty,2,269000,46.07,5839,05-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-blok-z-cegly-balkon-zubardz-ID49moz.html
Mieszkanie Kawalerka po remoncie Nowa,Górna,1,127000,15,8467,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-kawalerka-po-remoncie-nowa-ID49mnP.html
Mieszkania inwestycyjne 2 km do Galerii Łódzkiej,Śródmieście,1,93000,18.60,5000,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkania-inwestycyjne-2-km-do-galerii-lodzkiej-ID49mj3.html
Mieszkania inwestycyjne ok. ul. Pow,Śródmieście,2,190000,28.07,6769,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkania-inwestycyjne-ok-ul-pow-ID49mj1.html
Mieszkanie z widokiem na park - dwupokojowe z oddz,Górna,2,230000,52,4423,05-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-park-dwupokojowe-z-oddz-ID49m4p.html
Komfortowe 3 Kadłubka blisko parku,Górna,3,325000,55,5909,05-01-2021,https://www.otodom.pl/pl/oferta/komfortowe-3-pokoje-kadlubka-blisko-parku-ID49m1C.html
Atrakcyjne mieszkanie 50m2 w Centrum,Śródmieście,2,300000,50,6000,05-01-2021,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-50m2-w-centrum-ID49lUg.html
M-4 71m2 Retkinia Botanik Balkon Loggia,Polesie Retkinia,3,393000,71,5535,05-01-2021,https://www.otodom.pl/pl/oferta/m-4-71m2-retkinia-botanik-balkon-loggia-ID49lRt.html
Apartament/ Taras25m2/ Włoski Marmur/ter ogrodzony,Śródmieście,3,497000,73.43,6768,05-01-2021,https://www.otodom.pl/pl/oferta/apartament-taras25m2-wloski-marmur-ter-ogrodzony-ID49lFN.html
Na sprzedaż mieszkanie 2 pokojowego przy ul.Sporna,Bałuty,2,245000,50.25,4876,05-01-2021,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-2-pokojowego-przy-ul-sporna-ID49lDW.html
