Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Przestronna kawalerka centrum,Śródmieście,1,245000,45,5444,19-12-2020,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-centrum-ID495Td.html#5c5aa864ea
Mieszkanie - Łódź Olechów,Widzew Olechów,2,305000,49.98,6102,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-olechow-ID495Sg.html#5c5aa864ea
Fajne 2 pok.mieszkanie,Polesie,2,35000,45,778,19-12-2020,https://www.otodom.pl/pl/oferta/fajne-2-pok-mieszkanie-ID495Rh.html#5c5aa864ea
Mieszkanie 2 50m2 na 2 Piętrze,Widzew Zarzew,2,270000,50,5400,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-50m2-na-2-pietrze-ID495Ht.html#5c5aa864ea
Rozkładowe trzy na Górnej!,Górna,3,312000,53,5887,19-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-trzy-pokoje-na-gornej-ID495CG.html#5c5aa864ea
ZOBACZ FIZYCZNIE - nowy budynek blisko Manufaktury,Śródmieście,3,297000,48.71,6097,19-12-2020,https://www.otodom.pl/pl/oferta/zobacz-fizycznie-nowy-budynek-blisko-manufaktury-ID495vX.html#5c5aa864ea
2 gotowe do zamieszkania /Retkinia-Północ,Polesie Retkinia,2,264000,42.42,6223,19-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-gotowe-do-zamieszkania-retkinia-polnoc-ID495t3.html#5c5aa864ea
Wyjątkowe mieszkanie blisko Góry Rudzkiej,Górna Ruda Pabianicka,2,265000,54,4907,19-12-2020,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-blisko-gory-rudzkiej-ID495sX.html#5c5aa864ea
2 38m z widokiem na Park Staromiejski,Bałuty,2,245000,38,6447,19-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-38m-z-widokiem-na-park-staromiejski-ID495sV.html#5c5aa864ea
2 po generalnym remoncie M3 Dąbrowa,Górna,2,278000,40,6950,19-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-po-generalnym-remoncie-m3-dabrowa-ID49aWC.html#c3b0d6d9ec
Inwestycyjne mieszkanie 2pok. przy Manufakturze,Śródmieście,2,299963,37.97,7900,19-12-2020,https://www.otodom.pl/pl/oferta/inwestycyjne-mieszkanie-2pok-przy-manufakturze-ID45SWD.html#c3b0d6d9ec
Deweloperskie M-2 w Świątecznej promocji cenowej .,Śródmieście,2,268000,40.89,6554,19-12-2020,https://www.otodom.pl/pl/oferta/deweloperskie-m-2-w-swiatecznej-promocji-cenowej-ID495oX.html#c3b0d6d9ec
Nowe 3 w Centrum w Świątecznej promocji,Widzew,3,339480,54.28,6254,19-12-2020,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-w-centrum-w-swiatecznej-promocji-ID495oW.html#c3b0d6d9ec
M3 z pięknym widokiem Widzew loggia,Widzew,2,225000,38,5921,19-12-2020,https://www.otodom.pl/pl/oferta/m3-z-pieknym-widokiem-widzew-loggia-ID495jn.html#c3b0d6d9ec
Mieszkanie obok Manufaktury z balkonem francuskim,Śródmieście,1,200000,38,5263,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-obok-manufaktury-z-balkonem-francuskim-ID495dB.html#c3b0d6d9ec
Mieszkanie na sprzedaż Łódź Polesie Waryńskiego,Polesie,2,279000,45.30,6159,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-polesie-warynskiego-ID495b4.html#c3b0d6d9ec
M4 do wprowadzenia!,Górna,3,289000,47.22,6120,19-12-2020,https://www.otodom.pl/pl/oferta/m4-do-wprowadzenia-ID4955G.html#c3b0d6d9ec
Mieszkanie Retkinia-4242m2 - 2 pok piętro 10/11,Polesie Retkinia,2,286000,42.42,6742,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-retkinia-42-42m2-2-pok-pietro-10-11-ID494Uk.html#c3b0d6d9ec
Apartament 2019 r w stylu glamour!,Bałuty,3,415000,51,8137,19-12-2020,https://www.otodom.pl/pl/oferta/apartament-2019-r-w-stylu-glamour-ID494Sh.html#c3b0d6d9ec
Rozkładowe M3 37 m2 do remontu na Bałutach,Bałuty,2,195000,37,5270,19-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-37-m2-do-remontu-na-balutach-ID494Qw.html#c3b0d6d9ec
M3 rozkładowe na Bałutach,Bałuty,2,254490,51,4990,19-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-na-balutach-ID494Qu.html#c3b0d6d9ec
2-pokojowe Piotrkowska- Prywatna kamienica,Śródmieście,2,5500,54,102,19-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-piotrkowska-prywatna-kamienica-ID494Q4.html#c3b0d6d9ec
Dwa 42 m2 ul. Władysława Króla,Polesie Retkinia,2,263000,42.50,6188,19-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-42-m2-ul-wladyslawa-krola-ID494PC.html#c3b0d6d9ec
1-pokojowe ul. Piotrkowska z CO- Prywatna kamienic,Śródmieście,1,5500,54,102,19-12-2020,https://www.otodom.pl/pl/oferta/1-pokojowe-ul-piotrkowska-z-co-prywatna-kamienic-ID494Pf.html#c3b0d6d9ec
Dwa 40m2! Promocja!,Śródmieście,2,265090,40.29,6580,19-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-40m2-promocja-ID46bP7.html#c3b0d6d9ec
Trzy 45m2 kup zanim ceny wzrosną!,Śródmieście,3,292806,44.91,6520,19-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-45m2-kup-zanim-ceny-wzrosna-ID45iae.html#c3b0d6d9ec
Mieszkanie 51m2+balkon 45m2 dwie sypialnie!,Śródmieście,3,309962,51.35,6036,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-51m2-balkon-4-5m2-dwie-sypialnie-ID46IgN.html#c3b0d6d9ec
Apartament 51m22-3 sypialnie! Dla studentów!,Śródmieście,3,309962,51.35,6036,19-12-2020,https://www.otodom.pl/pl/oferta/apartament-51m2-2-3-sypialnie-dla-studentow-ID46shb.html#c3b0d6d9ec
Mieszkanie w apartamentowcu 40.89m2+ balkon!,Śródmieście,2,258095,40.89,6312,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-apartamentowcu-40-89m2-balkon-ID45N7X.html#c3b0d6d9ec
Dwa 41m2 Promocja!,Śródmieście,2,258095,40.89,6312,19-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-41m2-promocja-ID48JVr.html#c3b0d6d9ec
Wyprzedaż 3-pokojowych mieszkań. Wybierz najlepsze,Śródmieście,3,297000,48.37,6140,19-12-2020,https://www.otodom.pl/pl/oferta/wyprzedaz-3-pokojowych-mieszkan-wybierz-najlepsze-ID494Og.html#c3b0d6d9ec
Kawalerka blisko centrum po generalnym remoncie!,Górna,1,195000,39,5000,19-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-blisko-centrum-po-generalnym-remoncie-ID49dy8.html#b817e36df5
Słoneczne rozkładowe 47m2 winda Łódź-Teofilów.,Bałuty Teofilów,2,279000,47,5936,19-12-2020,https://www.otodom.pl/pl/oferta/sloneczne-rozkladowe-47m2-winda-lodz-teofilow-ID47EWD.html#b817e36df5
Pakiet mieszkań w promocyjnej cenie. Kup okazyjnie,Śródmieście,2,268000,41.10,6521,19-12-2020,https://www.otodom.pl/pl/oferta/pakiet-mieszkan-w-promocyjnej-cenie-kup-okazyjnie-ID494Oc.html#b817e36df5
Piękne i przytulne mieszkanie na sprzedaż,łódzkie,2,285000,43,6628,19-12-2020,https://www.otodom.pl/pl/oferta/piekne-i-przytulne-mieszkanie-na-sprzedaz-ID494Jd.html#b817e36df5
Rozkładowe Mieszkanie 47m2 - Łódź Górna,Górna,2,269000,47.17,5703,19-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-47m2-lodz-gorna-ID48QcZ.html#b817e36df5
Umeblowane mieszkanie po częściowym remoncie,Bałuty Żabieniec,2,260000,46,5652,19-12-2020,https://www.otodom.pl/pl/oferta/umeblowane-mieszkanie-po-czesciowym-remoncie-ID494DX.html#b817e36df5
Po remoncie Manufakturabalkonwinda,Polesie,2,277000,40,6925,19-12-2020,https://www.otodom.pl/pl/oferta/po-remoncie-manufaktura-balkon-winda-ID48QbV.html#b817e36df5
M-3 4242m2 Retkinia Duży Balkon Pełny Rozkład,Polesie Retkinia,2,225000,42.42,5304,19-12-2020,https://www.otodom.pl/pl/oferta/m-3-42-42m2-retkinia-duzy-balkon-pelny-rozklad-ID494y8.html#b817e36df5
Stylowe 2-pokojowe mieszkanie po remoncie - GÓRNA,Górna,2,310000,50.50,6139,19-12-2020,https://www.otodom.pl/pl/oferta/stylowe-2-pokojowe-mieszkanie-po-remoncie-gorna-ID494uf.html#b817e36df5
Mieszkanie w centrum,Śródmieście,2,335000,51,6569,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-ID494tZ.html#b817e36df5
Dobrze zlokalizowane M4 na Dąbrowie - prywatnie,Górna Dąbrowa,3,267000,45.10,5920,19-12-2020,https://www.otodom.pl/pl/oferta/dobrze-zlokalizowane-m4-na-dabrowie-prywatnie-ID48n5U.html#b817e36df5
M3 rozkładowe 45m2 Rojna Teofilów 2 pok. parter,Bałuty Teofilów,2,229000,45,5089,19-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-45m2-rojna-teofilow-2-pok-parter-ID484rZ.html#b817e36df5
Kawalerka z balkonem okno-drzwiami I piętro,Polesie,1,250000,38,6579,19-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-okno-drzwiami-i-pietro-ID494cn.html#b817e36df5
Sprzedam ostatnie mieszkanie - 44m2 w nowym bloku.,Bałuty,2,245000,44,5568,19-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-ostatnie-mieszkanie-44m2-w-nowym-bloku-ID48m53.html#b817e36df5
2 tuż przy Manufakturze,Bałuty,2,240000,37.30,6434,19-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-tuz-przy-manufakturze-ID4946P.html#b817e36df5
3 na Retkini I p. loggia,Polesie Retkinia,3,327000,53,6170,19-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-na-retkini-i-p-loggia-ID4946O.html#b817e36df5
Dwa Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,2,257980,40.36,6392,19-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-centrum-przy-politechnice-lodzkiej-ID4946p.html#b817e36df5
Trzy Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,3,313540,51.35,6106,19-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-w-centrum-przy-politechnice-lodzkiej-ID4946l.html#b817e36df5
Trzy w Apartamentowcu Centrum-Widzew !!!,Śródmieście,3,305760,51.61,5924,19-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-w-apartamentowcu-centrum-widzew-ID4945T.html#b817e36df5
Trzy Centrum-Widzew RABAT 49.000 !!!,Śródmieście,3,288900,48.91,5907,19-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-centrum-widzew-rabat-49-000-ID4945P.html#b817e36df5
kawalerka GAZ Kilińskiego/Pomorska KW PILNE,Śródmieście,1,129000,41,3146,19-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-gaz-kilinskiego-pomorska-kw-pilne-ID489Nc.html#b817e36df5
Mieszkanie przy Uniwersyteckiej - Łódź,Śródmieście,2,298000,47.80,6234,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-przy-uniwersyteckiej-lodz-ID48Yhj.html#b817e36df5
Łódź julianów casa mia 435m2 2,Bałuty Julianów,2,450000,43.50,10345,19-12-2020,https://www.otodom.pl/pl/oferta/lodz-julianow-casa-mia-43-5m2-2-pokoje-ID4942r.html#b817e36df5
M4-Polesie-Retkinia,Polesie Retkinia,3,339000,53,6396,19-12-2020,https://www.otodom.pl/pl/oferta/m4-polesie-retkinia-ID493Kq.html#b817e36df5
M3 Łódź-Widzew,Widzew,2,225000,37,6081,19-12-2020,https://www.otodom.pl/pl/oferta/m3-lodz-widzew-ID493Iq.html#b817e36df5
M3 Polesie funkcjonalne wyposażone,łódzkie,2,278000,46,6043,19-12-2020,https://www.otodom.pl/pl/oferta/m3-polesie-funkcjonalne-wyposazone-ID4963o.html#b52d4b1318
Funkcjonalne 2 pokojowe mieszkania- Obywatelska!,łódzkie,2,257676,39.90,6458,19-12-2020,https://www.otodom.pl/pl/oferta/funkcjonalne-2-pokojowe-mieszkania-obywatelska-ID476OV.html#b52d4b1318
Mieszkanie Dąbrowa ogrodzony blok REZERWACJA,Górna Dąbrowa,2,185000,36.30,5096,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-dabrowa-ogrodzony-blok-rezerwacja-ID48Ofg.html#b52d4b1318
Słoneczne M3 z balkonem,Górna Dąbrowa,2,199000,38,5237,19-12-2020,https://www.otodom.pl/pl/oferta/sloneczne-m3-z-balkonem-ID48d6Y.html#b52d4b1318
2 rozkładowe Teofilów,Bałuty,2,260000,45,5778,19-12-2020,https://www.otodom.pl/pl/oferta/2-rozkladowe-pokoje-teofilow-ID493zg.html#b52d4b1318
Zarzew M4 48m2/balkon/winda do własnej aranżacji,Widzew Zarzew,3,249000,48,5188,19-12-2020,https://www.otodom.pl/pl/oferta/zarzew-m4-48m2-balkon-winda-do-wlasnej-aranzacji-ID493wY.html#b52d4b1318
Wyprzedaż 2020! 49m2+balkon 9m2!,Śródmieście,3,292484,48.91,5980,19-12-2020,https://www.otodom.pl/pl/oferta/wyprzedaz-2020-49m2-balkon-9m2-ID48cj7.html#b52d4b1318
50m2 3pokojewyprzedaż do końca 2020!,Śródmieście,1,313369,50.03,6264,19-12-2020,https://www.otodom.pl/pl/oferta/50m2-3pokoje-wyprzedaz-do-konca-2020-ID48ke9.html#b52d4b1318
49m2+balkon 9m2 trzy!,Śródmieście,3,292484,48.91,5980,19-12-2020,https://www.otodom.pl/pl/oferta/49m2-balkon-9m2-trzy-pokoje-ID48JIw.html#b52d4b1318
Przestronne mieszkanie na parterze.,Górna Dąbrowa,3,250000,47,5319,19-12-2020,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-parterze-ID493ro.html#b52d4b1318
M3 Łódź Dąbrowa BEZPOŚREDNIO do negocjacji,Górna Dąbrowa,2,219000,37,5919,19-12-2020,https://www.otodom.pl/pl/oferta/m3-lodz-dabrowa-bezposrednio-do-negocjacji-ID483AE.html#b52d4b1318
M-4 Retkinia - LOGGIA,łódzkie,3,327000,53,6170,19-12-2020,https://www.otodom.pl/pl/oferta/m-4-retkinia-loggia-ID493f1.html#b52d4b1318
Loft w centrum ul. Gdańska 48m wysokości,Śródmieście,3,285700,51.15,5586,19-12-2020,https://www.otodom.pl/pl/oferta/loft-w-centrum-ul-gdanska-4-8m-wysokosci-ID47XUE.html#b52d4b1318
51m2 w Centrum Gdańska/Zielona 48m wysokości,Śródmieście,3,287070,51.15,5612,19-12-2020,https://www.otodom.pl/pl/oferta/51m2-w-centrum-gdanska-zielona-4-8m-wysokosci-ID48u1q.html#b52d4b1318
Mieszkanie A2.M.03 Łódź Śródmieście4183m2,Śródmieście,1,286536,41.83,6850,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-a2-m-03-lodz-srodmiescie-41-83m2-ID3FTnm.html#b52d4b1318
Mieszkanie A1.M.36 Łódź Śródmieście 4978m2,Śródmieście,1,343482,49.78,6900,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-a1-m-36-lodz-srodmiescie-49-78m2-ID3FHgM.html#b52d4b1318
Rozkładowe M4 w dobrym punkcie Łodzi,Górna,3,312000,53,5887,19-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m4-w-dobrym-punkcie-lodzi-ID49306.html#b52d4b1318
M3 rozkładowe na Bałutach do remontu,Bałuty,2,232000,45,5156,19-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-na-balutach-do-remontu-ID492VG.html#b52d4b1318
M-3 wyjątkowe po generalnym remoncie Widzew,Widzew,2,329500,51.50,6398,19-12-2020,https://www.otodom.pl/pl/oferta/m-3-wyjatkowe-po-generalnym-remoncie-widzew-ID492VB.html#b52d4b1318
M3 JULIANÓW-atrakcyjne po generalnym remoncie.,Bałuty,2,315000,47,6702,19-12-2020,https://www.otodom.pl/pl/oferta/m3-julianow-atrakcyjne-po-generalnym-remoncie-ID492Fr.html#b52d4b1318
10 min do Centrum obok parku,Widzew,2,262200,35.50,7386,19-12-2020,https://www.otodom.pl/pl/oferta/10-min-do-centrum-obok-parku-ID492zv.html#b52d4b1318
trzy/loggia/Park Podolski!,Widzew Zarzew,3,249000,48,5188,19-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-loggia-park-podolski-ID492sQ.html#b52d4b1318
Nowe mieszkanie blisko centrum,Widzew,3,345699,48.69,7100,19-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-blisko-centrum-ID492pd.html#b52d4b1318
Apartament przy Stawach Stefańskiego,Górna,2,372600,54,6900,19-12-2020,https://www.otodom.pl/pl/oferta/apartament-przy-stawach-stefanskiego-ID46osM.html#31613ff3c1
Bezpośrednio Olechów 3 aneks 1 piętro,Widzew Olechów,3,293000,54.70,5356,19-12-2020,https://www.otodom.pl/pl/oferta/bezposrednio-olechow-3-pokoje-aneks-1-pietro-ID48a9O.html#31613ff3c1
Rabat 20 Tysięcy ! Politechnika Łódzka centrum,Polesie Retkinia,3,329000,51,6451,19-12-2020,https://www.otodom.pl/pl/oferta/rabat-20-tysiecy-politechnika-lodzka-centrum-ID48WNy.html#31613ff3c1
Rabat 20 Tysięcy | 2 balkony| Blisko centrum,Polesie Retkinia,3,312334,44.91,6955,19-12-2020,https://www.otodom.pl/pl/oferta/rabat-20-tysiecy-2-balkony-blisko-centrum-ID48VXr.html#31613ff3c1
Mieszkanie po remoncie na Teofilowie,Bałuty,2,237000,38,6237,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-na-teofilowie-ID492kn.html#31613ff3c1
M4 47m2 z balkonem Dąbrowa,Górna Dąbrowa,3,289000,47,6149,19-12-2020,https://www.otodom.pl/pl/oferta/m4-47m2-z-balkonem-dabrowa-ID492k6.html#31613ff3c1
Mieszkanie w doskonałej lokalizacji,Widzew,2,224000,35,6400,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-doskonalej-lokalizacji-ID492iq.html#31613ff3c1
Nowoczesna kawalerka 1 piętro rozkładowe loggia,Widzew,1,275000,37.60,7314,19-12-2020,https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-1-pietro-rozkladowe-loggia-ID492gg.html#31613ff3c1
M4 rozkładowe balkon Dąbrowa.,Widzew Zarzew,3,249000,48,5188,19-12-2020,https://www.otodom.pl/pl/oferta/m4-rozkladowe-pokoje-balkon-dabrowa-ID492b8.html#31613ff3c1
Przyjemne mieszkanie po remoncie!,Bałuty,2,237000,38,6237,19-12-2020,https://www.otodom.pl/pl/oferta/przyjemne-mieszkanie-po-remoncie-ID492a6.html#31613ff3c1
Komfortowa przestrzeń w loftowym stylu,Górna,3,327600,54.60,6000,19-12-2020,https://www.otodom.pl/pl/oferta/komfortowa-przestrzen-w-loftowym-stylu-ID4921G.html#31613ff3c1
Nowe mieszkanie blisko centrum,Widzew,3,365014,52.52,6950,19-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-blisko-centrum-ID491YH.html#31613ff3c1
Mieszkanie M-3 Dąbrowa,Górna,2,210000,37,5676,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m-3-dabrowa-ID491KI.html#31613ff3c1
M4Dąbrowa po remoncie balkon do megocjacji,Górna Dąbrowa,3,249000,48,5188,19-12-2020,https://www.otodom.pl/pl/oferta/m4dabrowa-po-remoncie-balkon-do-megocjacji-ID491DS.html#31613ff3c1
Zadbane mieszkanie do wprowadzenia od zaraz,Bałuty,2,260000,47,5532,19-12-2020,https://www.otodom.pl/pl/oferta/zadbane-mieszkanie-do-wprowadzenia-od-zaraz-ID491Cy.html#31613ff3c1
M-3 rozkładowe Dąbrowa!!,Górna Dąbrowa,2,245000,39.66,6178,19-12-2020,https://www.otodom.pl/pl/oferta/m-3-rozkladowe-dabrowa-ID491AX.html#31613ff3c1
M-3 na Bałutach - przy ul. Łagiewnickiej,Bałuty,2,275000,45,6111,19-12-2020,https://www.otodom.pl/pl/oferta/m-3-na-balutach-przy-ul-lagiewnickiej-ID491z5.html#31613ff3c1
Teofilów M3 38m2 /I piętro po remocie Polecam,Bałuty Teofilów,2,254985,38,6710,19-12-2020,https://www.otodom.pl/pl/oferta/teofilow-m3-38m2-i-pietro-po-remocie-polecam-ID491pS.html#31613ff3c1
M3 37m2/parter/Teofilów do wprowadzenia Polecam,Bałuty Teofilów,2,239000,36.64,6523,19-12-2020,https://www.otodom.pl/pl/oferta/m3-37m2-parter-teofilow-do-wprowadzenia-polecam-ID491ly.html#31613ff3c1
Rozkładowe 2 z balkonem w sąsiedstwie Lasu,Widzew,2,290000,51.12,5673,19-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-2-pokoje-z-balkonem-w-sasiedstwie-lasu-ID491kw.html#31613ff3c1
Żubardź M3/38 m2 parter po remoncie Polecam!,Bałuty Żubardź,2,259000,38,6816,19-12-2020,https://www.otodom.pl/pl/oferta/zubardz-m3-38-m2-parter-po-remoncie-polecam-ID491j6.html#31613ff3c1
Nowe M2 w bliskim centrum.,Śródmieście,2,300658,41.47,7250,19-12-2020,https://www.otodom.pl/pl/oferta/nowe-m2-w-bliskim-centrum-ID491en.html#31613ff3c1
Nowe mieszkanie blisko centrum,Widzew,3,345207,50.03,6900,19-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-blisko-centrum-ID491ef.html#31613ff3c1
M3 po generalnym remoncie !!,Górna,2,330000,43.19,7641,19-12-2020,https://www.otodom.pl/pl/oferta/m3-po-generalnym-remoncie-ID48p7a.html#31613ff3c1
Sprzedam M3 niski blok balkon IVp Teofilów Łanowa,Bałuty Teofilów,2,189000,36.20,5221,19-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-m3-niski-blok-balkon-ivp-teofilow-lanowa-ID49fDc.html#789d7bfe9a
Sprzedam Mieszkanie 2-Pokojowe - Łódź - Tatrzańska,Górna,2,208000,37.48,5550,19-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-lodz-tatrzanska-ID47TWp.html#789d7bfe9a
Rozkładowe M3/45m2 Żubardź po generalny remoncie,Bałuty Żubardź,2,288000,45.13,6382,19-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-45m2-zubardz-po-generalny-remoncie-ID4917h.html#789d7bfe9a
Najtańsza trójka&gt;Rabat,Śródmieście,3,315899,45.18,6992,19-12-2020,https://www.otodom.pl/pl/oferta/najtansza-trojkarabat-ID4913b.html#789d7bfe9a
Mieszkanie idealne&gt;Tera rabat,Śródmieście,3,320687,47.75,6716,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-idealnetera-rabat-ID49130.html#789d7bfe9a
Mieszkanie po remoncie na sprzedaż Łódź Stoki,łódzkie,3,260000,50,5200,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-na-sprzedaz-lodz-stoki-ID490Nu.html#789d7bfe9a
Mieszkanie na sprzedaż Łódź Górna,Górna,3,310000,51.92,5971,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-gorna-ID490Ly.html#789d7bfe9a
Nowoczesne 2 w centrum miasta z garażem,Polesie,2,290000,42.84,6769,19-12-2020,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-w-centrum-miasta-z-garazem-ID490L8.html#789d7bfe9a
Rozkładowe M3 teren ogrodzony Rondo Lotników,Górna,2,223000,46,4848,19-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-teren-ogrodzony-rondo-lotnikow-ID48UNQ.html#789d7bfe9a
Mieszkanie po remoncie Łódź Śródmieście,Śródmieście,2,215000,43.50,4943,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-lodz-srodmiescie-ID490Hi.html#789d7bfe9a
Mieszkanie - Łódź,łódzkie,2,249000,49.90,4990,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-ID490H8.html#789d7bfe9a
Nowe mieszkania 2 pokojowe w inwestycji Ewelin II,łódzkie,2,257676,39.90,6458,19-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkania-2-pokojowe-w-inwestycji-ewelin-ii-ID474AP.html#789d7bfe9a
M-3 (4655)ul.Grabieniec Teofilów5piętro,Bałuty,2,260000,46.55,5585,19-12-2020,https://www.otodom.pl/pl/oferta/m-3-46-55ul-grabieniec-teofilow-5pietro-ID490FK.html#789d7bfe9a
Mieszkanie - Łódź,łódzkie,2,249000,49.90,4990,19-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-ID490AN.html#789d7bfe9a
M3 Zarzew ul.Tyrmanda,Widzew Zarzew,2,209000,37,5649,19-12-2020,https://www.otodom.pl/pl/oferta/m3-zarzew-ul-tyrmanda-ID490p2.html#789d7bfe9a
REWOLUCJI 69 - Centrum - 1 - 4pok - garaż/ komórka,Śródmieście,2,277563,38.82,7150,19-12-2020,https://www.otodom.pl/pl/oferta/rewolucji-69-centrum-1-4pok-garaz-komorka-ID490i2.html#789d7bfe9a
Świetna lokalizacja! Bez Pcc! Taras z ogródkiem!,Widzew,3,315000,51,6176,19-12-2020,https://www.otodom.pl/pl/oferta/swietna-lokalizacja-bez-pcc-taras-z-ogrodkiem-ID490eu.html#789d7bfe9a
Idealna inwestycja! Bez prowizji! Studenckie M2!,Widzew,2,250000,35,7143,19-12-2020,https://www.otodom.pl/pl/oferta/idealna-inwestycja-bez-prowizji-studenckie-m2-ID490ep.html#789d7bfe9a
10 min do Centrum obok parku liczne sklepy,Widzew,2,285900,38.70,7388,19-12-2020,https://www.otodom.pl/pl/oferta/10-min-do-centrum-obok-parku-liczne-sklepy-ID490eo.html#789d7bfe9a
ODDANY APARTAMENT - UPW w tym roku/ cele podatkowe,Śródmieście,3,353448,49.09,7200,19-12-2020,https://www.otodom.pl/pl/oferta/oddany-apartament-upw-w-tym-roku-cele-podatkowe-ID490ba.html#789d7bfe9a
M3 Teofilów - widok na park,Bałuty Teofilów,2,265000,46.55,5693,19-12-2020,https://www.otodom.pl/pl/oferta/m3-teofilow-widok-na-park-ID4902u.html#789d7bfe9a
Nowe M3 375m2 pierwsze piętro po generalce,Bałuty Teofilów,2,255000,37.50,6800,19-12-2020,https://www.otodom.pl/pl/oferta/nowe-m3-37-5m2-pierwsze-pietro-po-generalce-ID4900T.html#789d7bfe9a
M3 retkinia po remoncie 425m2 winda loggia,Polesie Retkinia,2,264000,42.42,6223,19-12-2020,https://www.otodom.pl/pl/oferta/m3-retkinia-po-remoncie-42-5m2-winda-loggia-ID4900P.html#789d7bfe9a
Rozkładowe M3 375m2 po remoncie ok. Manufaktury,Bałuty,2,239000,37.50,6373,19-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-37-5m2-po-remoncie-ok-manufaktury-ID48ZU3.html#789d7bfe9a
M3Julianów pełen rozkład po remoncie super cena,Bałuty Julianów,2,279000,50,5580,19-12-2020,https://www.otodom.pl/pl/oferta/m3julianow-pelen-rozklad-po-remoncie-super-cena-ID48ZKc.html#789d7bfe9a
